Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train Accuracy, Test Accuracy, Test Accuracy (gain), F1_macro, F1_macro (gain), F1_micro, ROC_AUC, ROC_AUC (gain), Patterns Count, Patterns Ratio, Training Time, Pruning Time

100,5,1,0.85,LinearSVC(max_iter=10000),0.822,0.821,-0.016,0.821,-0.016,0.821,0.822,-0.015,66,0.172,0:00:04.924507,None,

100,5,1,0.85,LogisticRegression(max_iter=10000),0.823,0.821,-0.016,0.821,-0.016,0.821,0.822,-0.016,66,0.172,0:00:00.709514,None,

100,5,1,0.8,MultinomialNB(),0.771,0.776,-0.061,0.776,-0.062,0.776,0.779,-0.059,45,0.117,0:00:00.009407,None,

100,5,1,0.8,LinearSVC(max_iter=10000),0.821,0.819,-0.018,0.819,-0.018,0.819,0.82,-0.017,45,0.117,0:00:02.351161,None,

100,5,1,0.8,LogisticRegression(max_iter=10000),0.822,0.819,-0.019,0.819,-0.019,0.819,0.819,-0.018,45,0.117,0:00:00.582250,None,

100,5,1,0.7,MultinomialNB(),0.777,0.786,-0.051,0.785,-0.052,0.786,0.785,-0.052,17,0.044,0:00:00.006309,None,

100,5,1,0.7,LinearSVC(max_iter=10000),0.794,0.8,-0.038,0.8,-0.038,0.8,0.802,-0.036,17,0.044,0:00:00.564430,None,

100,5,1,0.7,LogisticRegression(max_iter=10000),0.793,0.799,-0.038,0.799,-0.038,0.799,0.801,-0.036,17,0.044,0:00:00.117313,None,

100,5,1,0.6,MultinomialNB(),0.762,0.772,-0.066,0.771,-0.066,0.772,0.774,-0.063,9,0.023,0:00:00.005853,None,

100,5,1,0.6,LinearSVC(max_iter=10000),0.775,0.782,-0.055,0.781,-0.056,0.782,0.785,-0.052,9,0.023,0:00:00.293081,None,

100,5,1,0.6,LogisticRegression(max_iter=10000),0.777,0.783,-0.054,0.782,-0.055,0.783,0.787,-0.051,9,0.023,0:00:00.055586,None,

100,10,1,1.0,MultinomialNB(),0.641,0.64,0.0,0.592,0.0,0.64,0.628,0.0,3091,1.0,0:00:00.415575,None,

100,10,1,1.0,LinearSVC(max_iter=10000),0.877,0.821,0.0,0.821,0.0,0.821,0.821,0.0,3091,1.0,0:14:42.280612,None,

100,10,1,1.0,LogisticRegression(max_iter=10000),0.872,0.828,0.0,0.828,0.0,0.828,0.828,0.0,3091,1.0,0:04:17.865862,None,

100,10,1,0.975,MultinomialNB(),0.646,0.645,-0.183,0.599,-0.229,0.645,0.633,-0.195,1808,0.585,0:00:00.251111,None,

100,10,1,0.975,LinearSVC(max_iter=10000),0.867,0.826,-0.002,0.826,-0.002,0.826,0.826,-0.002,1808,0.585,0:09:20.637050,None,

100,10,1,0.975,LogisticRegression(max_iter=10000),0.864,0.832,0.004,0.831,0.004,0.832,0.832,0.004,1808,0.585,0:01:49.820891,None,

100,10,1,0.95,MultinomialNB(),0.662,0.662,-0.166,0.625,-0.203,0.662,0.651,-0.177,1027,0.332,0:00:00.142147,None,

100,10,1,0.95,LinearSVC(max_iter=10000),0.855,0.83,0.002,0.83,0.002,0.83,0.83,0.002,1027,0.332,0:05:05.145162,None,

100,10,1,0.95,LogisticRegression(max_iter=10000),0.853,0.834,0.006,0.834,0.006,0.834,0.834,0.006,1027,0.332,0:00:53.153541,None,

100,10,1,0.925,MultinomialNB(),0.724,0.722,-0.106,0.71,-0.118,0.722,0.715,-0.113,575,0.186,0:00:00.079522,None,

100,10,1,0.925,LinearSVC(max_iter=10000),0.848,0.831,0.003,0.831,0.003,0.831,0.831,0.003,575,0.186,0:03:01.134544,None,

100,10,1,0.925,LogisticRegression(max_iter=10000),0.848,0.835,0.007,0.835,0.007,0.835,0.835,0.007,575,0.186,0:00:23.914400,None,

100,10,1,0.9,MultinomialNB(),0.767,0.765,-0.063,0.762,-0.066,0.765,0.762,-0.066,351,0.114,0:00:00.049606,None,

100,10,1,0.9,LinearSVC(max_iter=10000),0.839,0.829,0.001,0.829,0.001,0.829,0.829,0.001,351,0.114,0:01:38.055821,None,

100,10,1,0.9,LogisticRegression(max_iter=10000),0.84,0.831,0.003,0.831,0.003,0.831,0.831,0.003,351,0.114,0:00:14.386329,None,

100,10,1,0.85,MultinomialNB(),0.78,0.783,-0.045,0.783,-0.045,0.783,0.784,-0.044,133,0.043,0:00:00.021645,None,

100,10,1,0.85,LinearSVC(max_iter=10000),0.829,0.827,-0.001,0.827,-0.001,0.827,0.827,-0.001,133,0.043,0:00:16.017703,None,

100,10,1,0.85,LogisticRegression(max_iter=10000),0.829,0.828,-0.0,0.828,-0.0,0.828,0.828,0.0,133,0.043,0:00:03.186489,None,

100,10,1,0.8,MultinomialNB(),0.768,0.777,-0.051,0.777,-0.051,0.777,0.78,-0.049,54,0.017,0:00:00.010455,None,

100,10,1,0.8,LinearSVC(max_iter=10000),0.816,0.818,-0.01,0.818,-0.01,0.818,0.818,-0.01,54,0.017,0:00:03.790765,None,

100,10,1,0.8,LogisticRegression(max_iter=10000),0.816,0.82,-0.008,0.82,-0.008,0.82,0.821,-0.007,54,0.017,0:00:00.869411,None,

100,10,1,0.7,MultinomialNB(),0.751,0.761,-0.067,0.758,-0.07,0.761,0.758,-0.07,14,0.005,0:00:00.007349,None,

100,10,1,0.7,LinearSVC(max_iter=10000),0.778,0.784,-0.044,0.784,-0.044,0.784,0.788,-0.04,14,0.005,0:00:00.523431,None,

100,10,1,0.7,LogisticRegression(max_iter=10000),0.778,0.784,-0.044,0.783,-0.045,0.784,0.787,-0.041,14,0.005,0:00:00.129391,None,

100,10,1,0.6,MultinomialNB(),0.751,0.759,-0.069,0.758,-0.069,0.759,0.761,-0.067,7,0.002,0:00:00.006195,None,

100,10,1,0.6,LinearSVC(max_iter=10000),0.76,0.768,-0.06,0.767,-0.061,0.768,0.772,-0.056,7,0.002,0:00:00.250834,None,

100,10,1,0.6,LogisticRegression(max_iter=10000),0.754,0.764,-0.064,0.763,-0.065,0.764,0.762,-0.066,7,0.002,0:00:00.035815,None,

100,15,1,1.0,MultinomialNB(),0.642,0.632,0.0,0.627,0.0,0.632,0.629,0.0,10161,1.0,0:00:01.303364,None,

100,15,1,1.0,LinearSVC(max_iter=10000),0.915,0.802,0.0,0.801,0.0,0.802,0.8,0.0,10161,1.0,0:49:31.203624,None,

100,15,1,1.0,LogisticRegression(max_iter=10000),0.903,0.821,0.0,0.821,0.0,0.821,0.821,0.0,10161,1.0,0:24:40.545624,None,

100,15,1,0.975,MultinomialNB(),0.682,0.675,-0.146,0.654,-0.166,0.675,0.667,-0.154,4697,0.462,0:00:00.733640,None,

100,15,1,0.975,LinearSVC(max_iter=10000),0.883,0.806,-0.015,0.806,-0.015,0.806,0.809,-0.012,4697,0.462,0:22:36.773959,None,

100,15,1,0.975,LogisticRegression(max_iter=10000),0.884,0.826,0.005,0.825,0.005,0.826,0.826,0.005,4697,0.462,0:07:36.761592,None,

100,15,1,0.95,MultinomialNB(),0.679,0.676,-0.145,0.647,-0.173,0.676,0.666,-0.155,1763,0.174,0:00:00.237635,None,

100,15,1,0.95,LinearSVC(max_iter=10000),0.867,0.823,0.002,0.823,0.002,0.823,0.823,0.002,1763,0.174,0:08:31.910178,None,

100,15,1,0.95,LogisticRegression(max_iter=10000),0.861,0.831,0.01,0.831,0.01,0.831,0.831,0.01,1763,0.174,0:01:42.592267,None,

100,15,1,0.925,MultinomialNB(),0.724,0.718,-0.103,0.706,-0.115,0.718,0.711,-0.109,740,0.073,0:00:00.099522,None,

100,15,1,0.925,LinearSVC(max_iter=10000),0.853,0.826,0.005,0.826,0.005,0.826,0.826,0.006,740,0.073,0:03:38.532264,None,

100,15,1,0.925,LogisticRegression(max_iter=10000),0.85,0.831,0.011,0.831,0.011,0.831,0.831,0.011,740,0.073,0:00:33.091277,None,

100,15,1,0.9,MultinomialNB(),0.769,0.767,-0.054,0.765,-0.056,0.767,0.765,-0.056,340,0.033,0:00:00.046748,None,

100,15,1,0.9,LinearSVC(max_iter=10000),0.843,0.829,0.008,0.829,0.008,0.829,0.829,0.008,340,0.033,0:01:41.988386,None,

100,15,1,0.9,LogisticRegression(max_iter=10000),0.842,0.83,0.009,0.83,0.009,0.83,0.83,0.009,340,0.033,0:00:10.999406,None,

100,15,1,0.85,MultinomialNB(),0.781,0.785,-0.036,0.785,-0.036,0.785,0.786,-0.035,122,0.012,0:00:00.018385,None,

100,15,1,0.85,LinearSVC(max_iter=10000),0.831,0.83,0.009,0.83,0.009,0.83,0.83,0.009,122,0.012,0:00:14.212223,None,

100,15,1,0.85,LogisticRegression(max_iter=10000),0.831,0.831,0.01,0.83,0.01,0.831,0.831,0.01,122,0.012,0:00:02.815723,None,

100,15,1,0.8,MultinomialNB(),0.778,0.787,-0.034,0.786,-0.034,0.787,0.79,-0.031,50,0.005,0:00:00.009861,None,

100,15,1,0.8,LinearSVC(max_iter=10000),0.82,0.82,-0.001,0.82,-0.0,0.82,0.821,0.001,50,0.005,0:00:03.054910,None,

100,15,1,0.8,LogisticRegression(max_iter=10000),0.82,0.822,0.001,0.822,0.001,0.822,0.823,0.002,50,0.005,0:00:00.363615,None,

100,15,1,0.7,MultinomialNB(),0.756,0.762,-0.059,0.762,-0.059,0.762,0.765,-0.056,18,0.002,0:00:00.006579,None,

100,15,1,0.7,LinearSVC(max_iter=10000),0.782,0.786,-0.035,0.785,-0.035,0.786,0.789,-0.031,18,0.002,0:00:00.714884,None,

100,15,1,0.7,LogisticRegression(max_iter=10000),0.785,0.795,-0.026,0.795,-0.026,0.795,0.795,-0.026,18,0.002,0:00:00.143011,None,

100,15,1,0.6,MultinomialNB(),0.746,0.755,-0.066,0.754,-0.066,0.755,0.757,-0.064,9,0.001,0:00:00.005872,None,

100,15,1,0.6,LinearSVC(max_iter=10000),0.777,0.78,-0.041,0.78,-0.041,0.78,0.783,-0.038,9,0.001,0:00:00.401753,None,

100,15,1,0.6,LogisticRegression(max_iter=10000),0.776,0.78,-0.041,0.78,-0.041,0.78,0.783,-0.038,9,0.001,0:00:00.037037,None,

