Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train R2, Test R2, Test R2 (gain), MAE, MAE (gain), MSE, MSE (gain), Patterns Count, Patterns Ratio, Training Time, Pruning Time
50,15,2,0.95,MultinomialNB(),-1.693,-1.422,-0.248,3.879,0.18999999999999995,23.546,2.4190000000000005,1268,0.833,0:00:00.116007,0:01:11.907566
50,15,2,0.95,LinearSVC(max_iter=10000),0.806,0.307,0.008000000000000007,2.01,-0.03200000000000003,6.735,-0.07699999999999996,1268,0.833,0:17:48.468129,0:01:11.907566
50,15,2,0.95,LogisticRegression(max_iter=10000),0.833,0.418,-0.006000000000000005,1.861,0.006000000000000005,5.656,0.05600000000000005,1268,0.833,0:04:35.437791,0:01:11.907566
50,15,2,0.925,MultinomialNB(),-1.853,-1.546,-0.3720000000000001,3.969,0.2799999999999998,24.746,3.6189999999999998,1194,0.784,0:00:00.075607,0:00:57.292780
50,15,2,0.925,LinearSVC(max_iter=10000),0.791,0.242,-0.056999999999999995,2.113,0.07100000000000017,7.372,0.5599999999999996,1194,0.784,0:20:05.171769,0:00:57.292780
50,15,2,0.925,LogisticRegression(max_iter=10000),0.816,0.379,-0.044999999999999984,1.924,0.06899999999999995,6.034,0.43400000000000016,1194,0.784,0:06:34.690285,0:00:57.292780
50,15,2,0.9,MultinomialNB(),-1.986,-1.633,-0.4590000000000001,4.032,0.34299999999999997,25.587,4.460000000000001,1135,0.746,0:00:00.094278,0:01:02.775351
50,15,2,0.9,LinearSVC(max_iter=10000),0.773,0.283,-0.016000000000000014,2.068,0.026000000000000245,6.973,0.1609999999999996,1135,0.746,0:18:41.111807,0:01:02.775351
50,15,2,0.9,LogisticRegression(max_iter=10000),0.806,0.373,-0.05099999999999999,1.924,0.06899999999999995,6.098,0.4980000000000002,1135,0.746,0:04:31.497582,0:01:02.775351
50,15,2,0.85,MultinomialNB(),-2.325,-1.839,-0.665,4.186,0.4969999999999999,27.595,6.468,999,0.656,0:00:00.065303,0:00:42.377787
50,15,2,0.85,LinearSVC(max_iter=10000),0.747,0.257,-0.04199999999999998,2.108,0.06600000000000028,7.22,0.4079999999999995,999,0.656,0:14:56.586329,0:00:42.377787
50,15,2,0.85,LogisticRegression(max_iter=10000),0.776,0.36,-0.064,1.954,0.09899999999999998,6.22,0.6200000000000001,999,0.656,0:03:38.999165,0:00:42.377787
50,15,2,0.8,MultinomialNB(),-2.733,-2.102,-0.9279999999999999,4.342,0.6529999999999996,30.154,9.027000000000001,846,0.556,0:00:00.053831,0:00:29.927281
50,15,2,0.8,LinearSVC(max_iter=10000),0.705,0.212,-0.087,2.19,0.14800000000000013,7.662,0.8499999999999996,846,0.556,0:12:26.214977,0:00:29.927281
50,15,2,0.8,LogisticRegression(max_iter=10000),0.748,0.336,-0.08799999999999997,2.013,0.15799999999999992,6.455,0.8550000000000004,846,0.556,0:02:28.209514,0:00:29.927281
50,15,2,0.7,MultinomialNB(),-2.672,-1.898,-0.724,4.176,0.4870000000000001,28.167,7.040000000000003,566,0.372,0:00:00.036638,0:00:13.995906
50,15,2,0.7,LinearSVC(max_iter=10000),0.606,0.196,-0.10299999999999998,2.208,0.16600000000000037,7.812,1.0,566,0.372,0:10:20.099754,0:00:13.995906
50,15,2,0.7,LogisticRegression(max_iter=10000),0.651,0.302,-0.122,2.052,0.19700000000000006,6.787,1.1870000000000003,566,0.372,0:01:14.173506,0:00:13.995906
50,15,2,0.6,MultinomialNB(),-2.128,-1.618,-0.4440000000000002,4.038,0.3490000000000002,25.446,4.319000000000003,281,0.185,0:00:00.020778,0:00:04.364774
50,15,2,0.6,LinearSVC(max_iter=10000),0.499,0.04,-0.259,2.437,0.395,9.334,2.5219999999999994,281,0.185,0:07:24.108936,0:00:04.364774
50,15,2,0.6,LogisticRegression(max_iter=10000),0.524,0.182,-0.242,2.241,0.3860000000000001,7.949,2.349,281,0.185,0:00:48.869388,0:00:04.364774
100,5,1,1,MultinomialNB(),0.167,0.048,0.0,2.47,0.0,9.257,0.0,418,1,0:00:00.063849,0:00:12.065692
100,5,1,1,LinearSVC(max_iter=10000),0.764,0.316,0.0,1.998,0.0,6.644,0.0,418,1,0:05:58.893326,0:00:12.065692
100,5,1,1,LogisticRegression(max_iter=10000),0.802,0.384,0.0,1.913,0.0,5.992,0.0,418,1,0:01:15.576491,0:00:12.065692
100,5,1,0.975,MultinomialNB(),0.094,0.01,-0.038,2.511,0.040999999999999925,9.622,0.3650000000000002,354,0.847,0:00:00.025611,0:00:04.699832
100,5,1,0.975,LinearSVC(max_iter=10000),0.748,0.317,0.0010000000000000009,2.005,0.006999999999999895,6.64,-0.004000000000000448,354,0.847,0:04:41.917416,0:00:04.699832
100,5,1,0.975,LogisticRegression(max_iter=10000),0.796,0.376,-0.008000000000000007,1.924,0.010999999999999899,6.068,0.07599999999999962,354,0.847,0:01:06.654924,0:00:04.699832
100,5,1,0.95,MultinomialNB(),0.045,-0.006,-0.054,2.522,0.0519999999999996,9.777,0.5199999999999996,324,0.775,0:00:00.023225,0:00:04.504607
100,5,1,0.95,LinearSVC(max_iter=10000),0.733,0.329,0.013000000000000012,1.989,-0.008999999999999897,6.523,-0.12100000000000044,324,0.775,0:04:43.092391,0:00:04.504607
100,5,1,0.95,LogisticRegression(max_iter=10000),0.785,0.377,-0.007000000000000006,1.933,0.020000000000000018,6.058,0.06599999999999984,324,0.775,0:00:56.034867,0:00:04.504607
100,5,1,0.925,MultinomialNB(),-0.035,-0.076,-0.124,2.603,0.133,10.457,1.200000000000001,301,0.72,0:00:00.022583,0:00:03.376869
100,5,1,0.925,LinearSVC(max_iter=10000),0.723,0.342,0.026000000000000023,1.967,-0.030999999999999917,6.392,-0.2519999999999998,301,0.72,0:04:30.454120,0:00:03.376869
100,5,1,0.925,LogisticRegression(max_iter=10000),0.769,0.388,0.0040000000000000036,1.917,0.0040000000000000036,5.949,-0.04300000000000015,301,0.72,0:00:58.940570,0:00:03.376869
100,5,1,0.9,MultinomialNB(),0.013,-0.017,-0.065,2.521,0.05099999999999971,9.885,0.6280000000000001,278,0.665,0:00:00.020934,0:00:02.770679
100,5,1,0.9,LinearSVC(max_iter=10000),0.724,0.34,0.02400000000000002,1.985,-0.0129999999999999,6.417,-0.2270000000000003,278,0.665,0:04:11.214199,0:00:02.770679
100,5,1,0.9,LogisticRegression(max_iter=10000),0.761,0.388,0.0040000000000000036,1.911,-0.0020000000000000018,5.951,-0.04100000000000037,278,0.665,0:00:45.731368,0:00:02.770679
100,5,1,0.85,MultinomialNB(),-0.122,-0.112,-0.16,2.635,0.1649999999999996,10.806,1.5489999999999995,245,0.586,0:00:00.022673,0:00:02.145196
100,5,1,0.85,LinearSVC(max_iter=10000),0.692,0.29,-0.026000000000000023,2.091,0.0930000000000002,6.896,0.2519999999999998,245,0.586,0:03:36.848632,0:00:02.145196
100,5,1,0.85,LogisticRegression(max_iter=10000),0.732,0.379,-0.0050000000000000044,1.947,0.03400000000000003,6.037,0.04499999999999993,245,0.586,0:00:36.005042,0:00:02.145196
100,5,1,0.8,MultinomialNB(),-0.233,-0.188,-0.236,2.727,0.2569999999999997,11.545,2.2880000000000003,207,0.495,0:00:00.016607,0:00:01.560390
100,5,1,0.8,LinearSVC(max_iter=10000),0.654,0.236,-0.08000000000000002,2.155,0.1569999999999998,7.422,0.7779999999999996,207,0.495,0:02:51.336612,0:00:01.560390
100,5,1,0.8,LogisticRegression(max_iter=10000),0.708,0.348,-0.03600000000000003,2.006,0.09299999999999975,6.337,0.34499999999999975,207,0.495,0:01:15.965318,0:00:01.560390
100,5,1,0.7,MultinomialNB(),-0.592,-0.55,-0.5980000000000001,3.046,0.5759999999999996,15.069,5.812000000000001,133,0.318,0:00:00.013164,0:00:00.878747
100,5,1,0.7,LinearSVC(max_iter=10000),0.584,0.229,-0.087,2.165,0.16700000000000004,7.496,0.8520000000000003,133,0.318,0:01:24.477176,0:00:00.878747
100,5,1,0.7,LogisticRegression(max_iter=10000),0.627,0.315,-0.069,2.035,0.12200000000000011,6.658,0.6660000000000004,133,0.318,0:00:42.344614,0:00:00.878747
100,5,1,0.6,MultinomialNB(),-1.048,-0.904,-0.9520000000000001,3.348,0.8779999999999997,18.505,9.248,65,0.156,0:00:00.008050,0:00:00.725149
100,5,1,0.6,LinearSVC(max_iter=10000),0.496,0.06,-0.256,2.424,0.42599999999999993,9.137,2.4930000000000003,65,0.156,0:00:23.477051,0:00:00.725149
100,5,1,0.6,LogisticRegression(max_iter=10000),0.521,0.15,-0.234,2.291,0.3779999999999999,8.259,2.2670000000000003,65,0.156,0:00:13.675311,0:00:00.725149
100,5,2,1,MultinomialNB(),0.499,0.298,0.0,2.145,0.0,6.827,0.0,187,1,0:00:00.016796,0:00:01.074832
100,5,2,1,LinearSVC(max_iter=10000),0.704,0.323,0.0,2.011,0.0,6.578,0.0,187,1,0:01:49.100124,0:00:01.074832
100,5,2,1,LogisticRegression(max_iter=10000),0.749,0.336,0.0,1.97,0.0,6.452,0.0,187,1,0:00:31.793030,0:00:01.074832
100,5,2,0.975,MultinomialNB(),0.49,0.295,-0.0030000000000000027,2.15,0.004999999999999893,6.848,0.020999999999999908,152,0.813,0:00:00.012349,0:00:00.825219
100,5,2,0.975,LinearSVC(max_iter=10000),0.694,0.31,-0.013000000000000012,2.044,0.03299999999999992,6.704,0.12599999999999945,152,0.813,0:01:07.352994,0:00:00.825219
100,5,2,0.975,LogisticRegression(max_iter=10000),0.742,0.346,0.009999999999999953,1.962,-0.008000000000000007,6.356,-0.09600000000000009,152,0.813,0:00:19.842519,0:00:00.825219
100,5,2,0.95,MultinomialNB(),0.483,0.281,-0.01699999999999996,2.173,0.028000000000000025,6.993,0.16600000000000037,136,0.727,0:00:00.018544,0:00:01.032894
100,5,2,0.95,LinearSVC(max_iter=10000),0.699,0.324,0.0010000000000000009,2.015,0.0040000000000000036,6.572,-0.006000000000000227,136,0.727,0:01:05.565639,0:00:01.032894
100,5,2,0.95,LogisticRegression(max_iter=10000),0.73,0.369,0.032999999999999974,1.925,-0.04499999999999993,6.135,-0.31700000000000017,136,0.727,0:00:22.368495,0:00:01.032894
100,5,2,0.925,MultinomialNB(),0.461,0.263,-0.034999999999999976,2.198,0.052999999999999936,7.163,0.3360000000000003,123,0.658,0:00:00.017421,0:00:00.729298
100,5,2,0.925,LinearSVC(max_iter=10000),0.682,0.332,0.009000000000000008,2,-0.01100000000000012,6.494,-0.08400000000000052,123,0.658,0:00:58.654782,0:00:00.729298
100,5,2,0.925,LogisticRegression(max_iter=10000),0.718,0.363,0.02699999999999997,1.928,-0.04200000000000004,6.195,-0.2569999999999997,123,0.658,0:00:40.074004,0:00:00.729298
100,5,2,0.9,MultinomialNB(),0.458,0.254,-0.043999999999999984,2.213,0.06800000000000006,7.253,0.42600000000000016,114,0.61,0:00:00.011204,0:00:00.556436
100,5,2,0.9,LinearSVC(max_iter=10000),0.673,0.311,-0.01200000000000001,2.023,0.01200000000000001,6.7,0.12199999999999989,114,0.61,0:00:47.783117,0:00:00.556436
100,5,2,0.9,LogisticRegression(max_iter=10000),0.707,0.361,0.024999999999999967,1.932,-0.038000000000000034,6.208,-0.24399999999999977,114,0.61,0:00:31.728214,0:00:00.556436
100,5,2,0.85,MultinomialNB(),0.386,0.191,-0.10699999999999998,2.308,0.1629999999999998,7.865,1.0380000000000003,96,0.513,0:00:00.009598,0:00:00.454710
100,5,2,0.85,LinearSVC(max_iter=10000),0.64,0.316,-0.007000000000000006,2.035,0.02400000000000002,6.648,0.0699999999999994,96,0.513,0:00:35.376401,0:00:00.454710
100,5,2,0.85,LogisticRegression(max_iter=10000),0.684,0.377,0.04099999999999998,1.932,-0.038000000000000034,6.052,-0.40000000000000036,96,0.513,0:00:24.398436,0:00:00.454710
100,5,2,0.8,MultinomialNB(),0.32,0.173,-0.125,2.326,0.18100000000000005,8.038,1.2110000000000003,84,0.449,0:00:00.009303,0:00:00.440065
100,5,2,0.8,LinearSVC(max_iter=10000),0.62,0.273,-0.04999999999999999,2.1,0.08899999999999997,7.07,0.492,84,0.449,0:00:30.740733,0:00:00.440065
100,5,2,0.8,LogisticRegression(max_iter=10000),0.653,0.355,0.01899999999999996,1.962,-0.008000000000000007,6.265,-0.18700000000000028,84,0.449,0:00:19.134499,0:00:00.440065
100,5,2,0.7,MultinomialNB(),0.183,0.078,-0.21999999999999997,2.466,0.3210000000000002,8.958,2.1310000000000002,53,0.283,0:00:00.006304,0:00:00.300081
100,5,2,0.7,LinearSVC(max_iter=10000),0.571,0.232,-0.091,2.177,0.16599999999999993,7.466,0.8879999999999999,53,0.283,0:00:17.106429,0:00:00.300081
100,5,2,0.7,LogisticRegression(max_iter=10000),0.608,0.314,-0.02200000000000002,2.04,0.07000000000000006,6.67,0.21799999999999997,53,0.283,0:00:17.936832,0:00:00.300081
100,5,2,0.6,MultinomialNB(),0.347,0.144,-0.154,2.358,0.21300000000000008,8.316,1.4890000000000008,18,0.096,0:00:00.004499,0:00:00.304370
100,5,2,0.6,LinearSVC(max_iter=10000),0.47,-0.022,-0.34500000000000003,2.537,0.5259999999999998,9.938,3.3600000000000003,18,0.096,0:00:02.561015,0:00:00.304370
100,5,2,0.6,LogisticRegression(max_iter=10000),0.51,0.189,-0.14700000000000002,2.247,0.2769999999999999,7.883,1.431,18,0.096,0:00:05.253328,0:00:00.304370
100,10,1,1,MultinomialNB(),-1.321,-1.196,0.0,3.719,0.0,21.346,0.0,1691,1,0:00:00.113147,0:01:58.072938
100,10,1,1,LinearSVC(max_iter=10000),0.857,0.314,0.0,2.009,0.0,6.667,0.0,1691,1,0:21:12.055775,0:01:58.072938
100,10,1,1,LogisticRegression(max_iter=10000),0.876,0.432,0.0,1.837,0.0,5.518,0.0,1691,1,0:08:08.996514,0:01:58.072938
100,10,1,0.975,MultinomialNB(),-1.491,-1.322,-0.1260000000000001,3.827,0.1080000000000001,22.568,1.2220000000000013,1473,0.871,0:00:00.093195,0:01:26.502127
100,10,1,0.975,LinearSVC(max_iter=10000),0.828,0.321,0.007000000000000006,1.999,-0.009999999999999787,6.601,-0.06599999999999984,1473,0.871,0:19:48.311637,0:01:26.502127
100,10,1,0.975,LogisticRegression(max_iter=10000),0.858,0.426,-0.006000000000000005,1.845,0.008000000000000007,5.579,0.06099999999999994,1473,0.871,0:09:26.851039,0:01:26.502127
100,10,1,0.95,MultinomialNB(),-1.683,-1.462,-0.266,3.929,0.20999999999999996,23.932,2.5859999999999985,1365,0.807,0:00:00.095338,0:01:24.580700
100,10,1,0.95,LinearSVC(max_iter=10000),0.81,0.333,0.019000000000000017,1.97,-0.038999999999999924,6.48,-0.1869999999999994,1365,0.807,0:19:31.134823,0:01:24.580700
100,10,1,0.95,LogisticRegression(max_iter=10000),0.835,0.429,-0.0030000000000000027,1.848,0.01100000000000012,5.555,0.03699999999999992,1365,0.807,0:07:04.489450,0:01:24.580700
100,10,1,0.925,MultinomialNB(),-1.867,-1.599,-0.403,4.024,0.30500000000000016,25.262,3.9160000000000004,1279,0.756,0:00:00.091452,0:01:07.339892
100,10,1,0.925,LinearSVC(max_iter=10000),0.796,0.252,-0.062,2.094,0.08499999999999996,7.269,0.6020000000000003,1279,0.756,0:18:01.983414,0:01:07.339892
100,10,1,0.925,LogisticRegression(max_iter=10000),0.817,0.371,-0.061,1.934,0.09699999999999998,6.117,0.5990000000000002,1279,0.756,0:05:32.064208,0:01:07.339892
100,10,1,0.9,MultinomialNB(),-2.023,-1.699,-0.5030000000000001,4.09,0.371,26.23,4.884,1201,0.71,0:00:00.085946,0:01:10.678714
100,10,1,0.9,LinearSVC(max_iter=10000),0.778,0.261,-0.05299999999999999,2.094,0.08499999999999996,7.184,0.5170000000000003,1201,0.71,0:51:26.012230,0:01:10.678714
100,10,1,0.9,LogisticRegression(max_iter=10000),0.807,0.377,-0.05499999999999999,1.922,0.08499999999999996,6.056,0.5380000000000003,1201,0.71,0:03:34.193770,0:01:10.678714
100,10,1,0.85,MultinomialNB(),-2.336,-1.866,-0.6700000000000002,4.205,0.4860000000000002,27.855,6.509,1052,0.622,0:00:00.062522,0:00:44.119479
100,10,1,0.85,LinearSVC(max_iter=10000),0.752,0.263,-0.05099999999999999,2.103,0.0940000000000003,7.16,0.4930000000000003,1052,0.622,0:14:02.814831,0:00:44.119479
100,10,1,0.85,LogisticRegression(max_iter=10000),0.776,0.365,-0.067,1.952,0.11499999999999999,6.171,0.6530000000000005,1052,0.622,0:03:13.287471,0:00:44.119479
100,10,1,0.8,MultinomialNB(),-2.722,-2.11,-0.9139999999999999,4.364,0.645,30.228,8.882000000000001,887,0.525,0:00:00.053195,0:00:32.193159
100,10,1,0.8,LinearSVC(max_iter=10000),0.706,0.242,-0.07200000000000001,2.152,0.14300000000000024,7.364,0.6970000000000001,887,0.525,0:12:54.656932,0:00:32.193159
100,10,1,0.8,LogisticRegression(max_iter=10000),0.749,0.334,-0.09799999999999998,2.013,0.17599999999999993,6.473,0.9550000000000001,887,0.525,0:02:26.705153,0:00:32.193159
100,10,1,0.7,MultinomialNB(),-2.894,-2.105,-0.909,4.299,0.5800000000000005,30.18,8.834,597,0.353,0:00:00.037799,0:00:15.397777
100,10,1,0.7,LinearSVC(max_iter=10000),0.601,0.207,-0.10700000000000001,2.19,0.18100000000000005,7.708,1.0410000000000004,597,0.353,0:10:39.632838,0:00:15.397777
100,10,1,0.7,LogisticRegression(max_iter=10000),0.648,0.293,-0.139,2.068,0.2310000000000001,6.873,1.3550000000000004,597,0.353,0:01:18.190406,0:00:15.397777
100,10,1,0.6,MultinomialNB(),-2.178,-1.638,-0.44199999999999995,4.08,0.3610000000000002,25.641,4.294999999999998,293,0.173,0:00:00.020200,0:00:04.730303
100,10,1,0.6,LinearSVC(max_iter=10000),0.498,0.042,-0.272,2.433,0.42399999999999993,9.307,2.6400000000000006,293,0.173,0:07:06.096922,0:00:04.730303
100,10,1,0.6,LogisticRegression(max_iter=10000),0.524,0.18,-0.252,2.244,0.40700000000000025,7.973,2.455,293,0.173,0:00:31.053116,0:00:04.730303
100,10,2,1,MultinomialNB(),-1.034,-0.922,0.0,3.461,0.0,18.676,0.0,1268,1,0:00:00.075533,0:01:01.501850
100,10,2,1,LinearSVC(max_iter=10000),0.84,0.292,0.0,2.048,0.0,6.878,0.0,1268,1,0:13:46.843207,0:01:01.501850
100,10,2,1,LogisticRegression(max_iter=10000),0.864,0.433,0.0,1.838,0.0,5.51,0.0,1268,1,0:04:09.593506,0:01:01.501850
100,10,2,0.975,MultinomialNB(),-1.197,-1.044,-0.122,3.555,0.0940000000000003,19.863,1.1870000000000012,1114,0.879,0:00:00.066093,0:00:47.846179
100,10,2,0.975,LinearSVC(max_iter=10000),0.811,0.323,0.031000000000000028,1.995,-0.052999999999999936,6.577,-0.30100000000000016,1114,0.879,0:12:15.592795,0:00:47.846179
100,10,2,0.975,LogisticRegression(max_iter=10000),0.848,0.411,-0.02200000000000002,1.877,0.038999999999999924,5.726,0.2160000000000002,1114,0.879,0:03:28.417665,0:00:47.846179
100,10,2,0.95,MultinomialNB(),-1.401,-1.151,-0.22899999999999998,3.643,0.18199999999999994,20.906,2.2300000000000004,1028,0.811,0:00:00.060863,0:00:40.736051
100,10,2,0.95,LinearSVC(max_iter=10000),0.789,0.324,0.03200000000000003,1.977,-0.07099999999999995,6.575,-0.30299999999999994,1028,0.811,0:12:04.617816,0:00:40.736051
100,10,2,0.95,LogisticRegression(max_iter=10000),0.829,0.421,-0.01200000000000001,1.869,0.030999999999999917,5.629,0.11899999999999977,1028,0.811,0:03:14.063975,0:00:40.736051
100,10,2,0.925,MultinomialNB(),-1.579,-1.285,-0.3629999999999999,3.74,0.27900000000000036,22.214,3.5380000000000003,966,0.762,0:00:00.058295,0:00:36.422069
100,10,2,0.925,LinearSVC(max_iter=10000),0.779,0.242,-0.04999999999999999,2.119,0.07100000000000017,7.371,0.4930000000000003,966,0.762,0:11:55.497613,0:00:36.422069
100,10,2,0.925,LogisticRegression(max_iter=10000),0.809,0.375,-0.057999999999999996,1.938,0.09999999999999987,6.078,0.5680000000000005,966,0.762,0:02:50.232051,0:00:36.422069
100,10,2,0.9,MultinomialNB(),-1.816,-1.398,-0.47599999999999987,3.83,0.3690000000000002,23.311,4.635000000000002,905,0.714,0:00:00.055781,0:00:31.597007
100,10,2,0.9,LinearSVC(max_iter=10000),0.765,0.28,-0.011999999999999955,2.081,0.03299999999999992,6.999,0.12099999999999955,905,0.714,0:11:30.666187,0:00:31.597007
100,10,2,0.9,LogisticRegression(max_iter=10000),0.802,0.374,-0.059,1.93,0.09199999999999986,6.086,0.5760000000000005,905,0.714,0:02:32.604527,0:00:31.597007
100,10,2,0.85,MultinomialNB(),-2.166,-1.61,-0.6880000000000001,3.997,0.536,25.372,6.6960000000000015,793,0.625,0:00:00.048690,0:00:25.253280
100,10,2,0.85,LinearSVC(max_iter=10000),0.741,0.251,-0.04099999999999998,2.119,0.07100000000000017,7.283,0.40500000000000025,793,0.625,0:10:47.315917,0:00:25.253280
100,10,2,0.85,LogisticRegression(max_iter=10000),0.773,0.358,-0.07500000000000001,1.969,0.131,6.244,0.734,793,0.625,0:01:59.812558,0:00:25.253280
100,10,2,0.8,MultinomialNB(),-2.547,-1.874,-0.9520000000000001,4.161,0.6999999999999997,27.937,9.261000000000003,673,0.531,0:00:00.042139,0:00:18.450921
100,10,2,0.8,LinearSVC(max_iter=10000),0.696,0.224,-0.06799999999999998,2.179,0.13099999999999978,7.544,0.6659999999999995,673,0.531,0:09:57.394713,0:00:18.450921
100,10,2,0.8,LogisticRegression(max_iter=10000),0.745,0.331,-0.10199999999999998,2.031,0.19300000000000006,6.498,0.9880000000000004,673,0.531,0:01:35.626008,0:00:18.450921
100,10,2,0.7,MultinomialNB(),-2.213,-1.412,-0.4899999999999999,3.873,0.41200000000000037,23.445,4.769000000000002,451,0.356,0:00:00.029011,0:00:08.739905
100,10,2,0.7,LinearSVC(max_iter=10000),0.6,0.206,-0.086,2.196,0.14800000000000013,7.715,0.8369999999999997,451,0.356,0:06:38.386412,0:00:08.739905
100,10,2,0.7,LogisticRegression(max_iter=10000),0.645,0.298,-0.135,2.07,0.23199999999999976,6.818,1.3079999999999998,451,0.356,0:00:52.808748,0:00:08.739905
100,10,2,0.6,MultinomialNB(),-1.981,-1.554,-0.632,3.969,0.508,24.823,6.147000000000002,219,0.173,0:00:00.018158,0:00:02.816641
100,10,2,0.6,LinearSVC(max_iter=10000),0.498,0.043,-0.249,2.427,0.379,9.305,2.4269999999999996,219,0.173,0:03:54.220457,0:00:02.816641
100,10,2,0.6,LogisticRegression(max_iter=10000),0.525,0.177,-0.256,2.237,0.399,7.996,2.4860000000000007,219,0.173,0:00:41.991969,0:00:02.816641
100,15,1,1,MultinomialNB(),-1.465,-1.268,0.0,3.787,0.0,22.043,0.0,2007,1,0:00:00.117317,0:02:28.498199
100,15,1,1,LinearSVC(max_iter=10000),0.869,0.301,0.0,2.017,0.0,6.794,0.0,2007,1,0:21:40.206977,0:02:28.498199
100,15,1,1,LogisticRegression(max_iter=10000),0.882,0.437,0.0,1.834,0.0,5.474,0.0,2007,1,0:07:58.823440,0:02:28.498199
100,15,1,0.975,MultinomialNB(),-1.647,-1.435,-0.16700000000000004,3.922,0.13500000000000023,23.669,1.6260000000000012,1722,0.858,0:00:00.101667,0:01:55.961587
100,15,1,0.975,LinearSVC(max_iter=10000),0.837,0.334,0.03300000000000003,1.986,-0.030999999999999917,6.478,-0.31599999999999984,1722,0.858,0:19:22.724609,0:01:55.961587
100,15,1,0.975,LogisticRegression(max_iter=10000),0.862,0.417,-0.020000000000000018,1.851,0.016999999999999904,5.666,0.19200000000000017,1722,0.858,0:06:08.117938,0:01:55.961587
100,15,1,0.95,MultinomialNB(),-1.795,-1.544,-0.276,3.999,0.2120000000000002,24.728,2.6850000000000023,1603,0.799,0:00:00.095247,0:01:38.662958
100,15,1,0.95,LinearSVC(max_iter=10000),0.808,0.316,0.015000000000000013,1.985,-0.031999999999999806,6.648,-0.1459999999999999,1603,0.799,0:18:34.401958,0:01:38.662958
100,15,1,0.95,LogisticRegression(max_iter=10000),0.84,0.435,-0.0020000000000000018,1.836,0.0020000000000000018,5.493,0.019000000000000128,1603,0.799,0:06:57.448524,0:01:38.662958
100,15,1,0.925,MultinomialNB(),-1.96,-1.626,-0.3579999999999999,4.053,0.266,25.528,3.4849999999999994,1510,0.752,0:00:00.092900,0:01:30.720633
100,15,1,0.925,LinearSVC(max_iter=10000),0.803,0.249,-0.05199999999999999,2.104,0.08700000000000019,7.302,0.508,1510,0.752,0:18:59.780865,0:01:30.720633
100,15,1,0.925,LogisticRegression(max_iter=10000),0.821,0.379,-0.057999999999999996,1.926,0.09199999999999986,6.033,0.5590000000000002,1510,0.752,0:05:30.232358,0:01:30.720633
100,15,1,0.9,MultinomialNB(),-2.094,-1.722,-0.45399999999999996,4.116,0.32899999999999974,26.457,4.4140000000000015,1423,0.709,0:00:00.084934,0:01:19.424672
100,15,1,0.9,LinearSVC(max_iter=10000),0.785,0.266,-0.034999999999999976,2.076,0.05900000000000016,7.133,0.3390000000000004,1423,0.709,0:18:40.693565,0:01:19.424672
100,15,1,0.9,LogisticRegression(max_iter=10000),0.81,0.382,-0.05499999999999999,1.916,0.08199999999999985,6.01,0.5359999999999996,1423,0.709,0:04:59.896874,0:01:19.424672
100,15,1,0.85,MultinomialNB(),-2.42,-1.922,-0.6539999999999999,4.249,0.46199999999999974,28.399,6.356000000000002,1237,0.616,0:00:00.093318,0:01:02.357748
100,15,1,0.85,LinearSVC(max_iter=10000),0.752,0.246,-0.05499999999999999,2.119,0.10200000000000031,7.332,0.5380000000000003,1237,0.616,0:17:26.596631,0:01:02.357748
100,15,1,0.85,LogisticRegression(max_iter=10000),0.778,0.36,-0.07700000000000001,1.952,0.11799999999999988,6.22,0.7459999999999996,1237,0.616,0:04:16.711739,0:01:02.357748
100,15,1,0.8,MultinomialNB(),-2.8,-2.204,-0.9360000000000002,4.438,0.6509999999999998,31.139,9.096,1041,0.519,0:00:00.063633,0:00:44.733799
100,15,1,0.8,LinearSVC(max_iter=10000),0.714,0.223,-0.07799999999999999,2.175,0.15799999999999992,7.554,0.7600000000000007,1041,0.519,0:15:33.165157,0:00:44.733799
100,15,1,0.8,LogisticRegression(max_iter=10000),0.75,0.339,-0.09799999999999998,2.011,0.17700000000000005,6.427,0.9529999999999994,1041,0.519,0:02:57.033638,0:00:44.733799
100,15,1,0.7,MultinomialNB(),-3.25,-2.287,-1.019,4.397,0.6100000000000003,31.951,9.908000000000001,691,0.344,0:00:00.042909,0:00:20.884345
100,15,1,0.7,LinearSVC(max_iter=10000),0.61,0.192,-0.10899999999999999,2.212,0.19500000000000028,7.857,1.0630000000000006,691,0.344,0:12:39.481328,0:00:20.884345
100,15,1,0.7,LogisticRegression(max_iter=10000),0.653,0.305,-0.132,2.049,0.21499999999999986,6.758,1.2839999999999998,691,0.344,0:01:44.221382,0:00:20.884345
100,15,1,0.6,MultinomialNB(),-2.315,-1.726,-0.45799999999999996,4.159,0.3719999999999999,26.498,4.455000000000002,341,0.17,0:00:00.026937,0:00:06.601290
100,15,1,0.6,LinearSVC(max_iter=10000),0.5,0.041,-0.26,2.431,0.41400000000000015,9.318,2.524,341,0.17,0:08:00.548494,0:00:06.601290
100,15,1,0.6,LogisticRegression(max_iter=10000),0.523,0.187,-0.25,2.228,0.39400000000000013,7.9,2.426,341,0.17,0:00:37.965551,0:00:06.601290
100,15,2,1,MultinomialNB(),-1.476,-1.295,0.0,3.804,0.0,22.305,0.0,1859,1,0:00:00.113171,0:02:15.420508
