Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train Accuracy, Test Accuracy, Test Accuracy (gain), F1_macro, F1_macro (gain), F1_micro, ROC_AUC, ROC_AUC (gain), Patterns Count, Patterns Ratio, Training Time, Pruning Time
50,15,1,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014000000000000012,0.936,-0.020999999999999908,0.957,0.947,-0.017000000000000015,414,0.678,0:02:13.221402,0:05:08.252702
50,15,1,0.8,MultinomialNB(),0.872,0.872,-0.05700000000000005,0.829,-0.06600000000000006,0.872,0.878,-0.027000000000000024,358,0.586,0:00:00.603253,0:04:13.978383
50,15,1,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.95,-0.017000000000000015,358,0.586,0:14:31.821469,0:04:13.978383
50,15,1,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.948,-0.016000000000000014,358,0.586,0:01:43.821369,0:04:13.978383
50,15,1,0.7,MultinomialNB(),0.82,0.82,-0.1090000000000001,0.778,-0.11699999999999999,0.82,0.86,-0.04500000000000004,226,0.37,0:00:00.393779,0:02:31.586029
50,15,1,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.05999999999999994,0.869,-0.08799999999999997,0.911,0.884,-0.08299999999999996,226,0.37,0:08:41.056697,0:02:31.586029
50,15,1,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.06099999999999994,0.868,-0.08899999999999997,0.91,0.878,-0.08599999999999997,226,0.37,0:01:06.513823,0:02:31.586029
50,15,1,0.6,MultinomialNB(),0.9,0.9,-0.029000000000000026,0.852,-0.04300000000000004,0.9,0.861,-0.04400000000000004,92,0.151,0:00:00.211520,0:01:31.631439
50,15,1,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.06899999999999995,0.856,-0.10099999999999998,0.902,0.868,-0.09899999999999998,92,0.151,0:03:13.205718,0:01:31.631439
50,15,1,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.07299999999999995,0.847,-0.10999999999999999,0.898,0.853,-0.11099999999999999,92,0.151,0:00:31.292944,0:01:31.631439
50,15,2,1,MultinomialNB(),0.927,0.927,0.0,0.892,0.0,0.927,0.902,0.0,587,1,0:00:00.957170,0:08:51.073252
50,15,2,1,LinearSVC(max_iter=10000),0.972,0.971,0.0,0.957,0.0,0.971,0.967,0.0,587,1,0:19:08.336829,0:08:51.073252
50,15,2,1,LogisticRegression(max_iter=10000),0.973,0.971,0.0,0.957,0.0,0.971,0.964,0.0,587,1,0:03:36.133765,0:08:51.073252
50,15,2,0.975,MultinomialNB(),0.914,0.914,-0.013000000000000012,0.876,-0.016000000000000014,0.914,0.894,-0.008000000000000007,561,0.956,0:00:00.886797,0:08:14.679616
50,15,2,0.975,LinearSVC(max_iter=10000),0.971,0.971,0.0,0.957,0.0,0.971,0.966,-0.0010000000000000009,561,0.956,0:18:40.111904,0:08:14.679616
50,15,2,0.975,LogisticRegression(max_iter=10000),0.973,0.972,0.0010000000000000009,0.958,0.0010000000000000009,0.972,0.965,0.0010000000000000009,561,0.956,0:03:24.400607,0:08:14.679616
50,15,2,0.95,MultinomialNB(),0.909,0.91,-0.017000000000000015,0.87,-0.02200000000000002,0.91,0.891,-0.01100000000000001,512,0.872,0:00:00.820674,0:07:05.478826
50,15,2,0.95,LinearSVC(max_iter=10000),0.967,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.956,-0.01100000000000001,512,0.872,0:18:33.985592,0:07:05.478826
50,15,2,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.0030000000000000027,0.952,-0.0050000000000000044,0.968,0.956,-0.008000000000000007,512,0.872,0:03:12.266482,0:07:05.478826
50,15,2,0.925,MultinomialNB(),0.91,0.911,-0.016000000000000014,0.871,-0.02100000000000002,0.911,0.892,-0.010000000000000009,491,0.836,0:00:00.804729,0:06:36.174078
50,15,2,0.925,LinearSVC(max_iter=10000),0.967,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.955,-0.01200000000000001,491,0.836,0:17:10.815297,0:06:36.174078
50,15,2,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.953,-0.01100000000000001,491,0.836,0:02:35.707780,0:06:36.174078
50,15,2,0.9,MultinomialNB(),0.91,0.911,-0.016000000000000014,0.871,-0.02100000000000002,0.911,0.892,-0.010000000000000009,469,0.799,0:00:00.760010,0:06:08.285801
50,15,2,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006000000000000005,0.948,-0.009000000000000008,0.965,0.954,-0.013000000000000012,469,0.799,0:16:15.115885,0:06:08.285801
50,15,2,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.954,-0.010000000000000009,469,0.799,0:02:11.993209,0:06:08.285801
50,15,2,0.85,MultinomialNB(),0.901,0.901,-0.026000000000000023,0.86,-0.03200000000000003,0.901,0.887,-0.015000000000000013,407,0.693,0:00:00.647185,0:04:58.054226
50,15,2,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016000000000000014,0.934,-0.02299999999999991,0.955,0.949,-0.018000000000000016,407,0.693,0:14:07.391078,0:04:58.054226
50,15,2,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014000000000000012,0.936,-0.020999999999999908,0.957,0.947,-0.017000000000000015,407,0.693,0:02:18.393445,0:04:58.054226
50,15,2,0.8,MultinomialNB(),0.882,0.882,-0.04500000000000004,0.84,-0.052000000000000046,0.882,0.884,-0.018000000000000016,351,0.598,0:00:00.583289,0:04:02.584990
50,15,2,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.95,-0.017000000000000015,351,0.598,0:14:13.401704,0:04:02.584990
50,15,2,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.948,-0.016000000000000014,351,0.598,0:01:32.866786,0:04:02.584990
50,15,2,0.7,MultinomialNB(),0.82,0.82,-0.1070000000000001,0.778,-0.11399999999999999,0.82,0.86,-0.04200000000000004,226,0.385,0:00:00.393630,0:02:27.873766
50,15,2,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.05999999999999994,0.869,-0.08799999999999997,0.911,0.884,-0.08299999999999996,226,0.385,0:08:07.776760,0:02:27.873766
50,15,2,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.06099999999999994,0.868,-0.08899999999999997,0.91,0.878,-0.08599999999999997,226,0.385,0:01:04.732354,0:02:27.873766
50,15,2,0.6,MultinomialNB(),0.9,0.9,-0.027000000000000024,0.852,-0.040000000000000036,0.9,0.861,-0.041000000000000036,92,0.157,0:00:00.231347,0:01:29.511813
50,15,2,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.06899999999999995,0.856,-0.10099999999999998,0.902,0.868,-0.09899999999999998,92,0.157,0:02:45.350049,0:01:29.511813
50,15,2,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.07299999999999995,0.847,-0.10999999999999999,0.898,0.853,-0.11099999999999999,92,0.157,0:00:31.497325,0:01:29.511813
100,5,1,1,MultinomialNB(),0.925,0.926,0.0,0.891,0.0,0.926,0.902,0.0,473,1,0:00:00.778419,0:05:57.537359
100,5,1,1,LinearSVC(max_iter=10000),0.971,0.97,0.0,0.956,0.0,0.97,0.966,0.0,473,1,0:15:24.193729,0:05:57.537359
100,5,1,1,LogisticRegression(max_iter=10000),0.973,0.971,0.0,0.957,0.0,0.971,0.965,0.0,473,1,0:02:16.788922,0:05:57.537359
100,5,1,0.975,MultinomialNB(),0.913,0.914,-0.01200000000000001,0.875,-0.016000000000000014,0.914,0.894,-0.008000000000000007,456,0.964,0:00:00.752659,0:05:36.188552
100,5,1,0.975,LinearSVC(max_iter=10000),0.971,0.971,0.0010000000000000009,0.956,0.0,0.971,0.965,-0.0010000000000000009,456,0.964,0:15:19.000855,0:05:36.188552
100,5,1,0.975,LogisticRegression(max_iter=10000),0.972,0.971,0.0,0.957,0.0,0.971,0.964,-0.0010000000000000009,456,0.964,0:02:36.465948,0:05:36.188552
100,5,1,0.95,MultinomialNB(),0.908,0.909,-0.017000000000000015,0.869,-0.02200000000000002,0.909,0.89,-0.01200000000000001,418,0.884,0:00:00.720248,0:04:53.072639
100,5,1,0.95,LinearSVC(max_iter=10000),0.967,0.966,-0.0040000000000000036,0.949,-0.007000000000000006,0.966,0.955,-0.01100000000000001,418,0.884,0:15:23.578231,0:04:53.072639
100,5,1,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.0030000000000000027,0.952,-0.0050000000000000044,0.968,0.956,-0.009000000000000008,418,0.884,0:02:17.407487,0:04:53.072639
100,5,1,0.925,MultinomialNB(),0.908,0.909,-0.017000000000000015,0.869,-0.02200000000000002,0.909,0.891,-0.01100000000000001,402,0.85,0:00:00.668121,0:04:38.465889
100,5,1,0.925,LinearSVC(max_iter=10000),0.966,0.966,-0.0040000000000000036,0.949,-0.007000000000000006,0.966,0.955,-0.01100000000000001,402,0.85,0:14:51.000801,0:04:38.465889
100,5,1,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.954,-0.01100000000000001,402,0.85,0:02:15.375611,0:04:38.465889
100,5,1,0.9,MultinomialNB(),0.908,0.908,-0.018000000000000016,0.869,-0.02200000000000002,0.908,0.891,-0.01100000000000001,384,0.812,0:00:00.653624,0:04:21.270343
100,5,1,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.0050000000000000044,0.948,-0.008000000000000007,0.965,0.954,-0.01200000000000001,384,0.812,0:13:33.716630,0:04:21.270343
100,5,1,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.951,-0.006000000000000005,0.967,0.955,-0.010000000000000009,384,0.812,0:01:47.091218,0:04:21.270343
100,5,1,0.85,MultinomialNB(),0.898,0.899,-0.027000000000000024,0.857,-0.03400000000000003,0.899,0.887,-0.015000000000000013,337,0.712,0:00:00.537505,0:03:33.268029
100,5,1,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.015000000000000013,0.934,-0.02199999999999991,0.955,0.949,-0.017000000000000015,337,0.712,0:10:42.778804,0:03:33.268029
100,5,1,0.85,LogisticRegression(max_iter=10000),0.959,0.957,-0.014000000000000012,0.937,-0.019999999999999907,0.957,0.947,-0.018000000000000016,337,0.712,0:01:44.645903,0:03:33.268029
100,5,1,0.8,MultinomialNB(),0.883,0.883,-0.04300000000000004,0.841,-0.050000000000000044,0.883,0.884,-0.018000000000000016,290,0.613,0:00:00.477707,0:02:54.888830
100,5,1,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.014000000000000012,0.935,-0.020999999999999908,0.956,0.95,-0.016000000000000014,290,0.613,0:13:06.147426,0:02:54.888830
100,5,1,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.948,-0.017000000000000015,290,0.613,0:01:27.334836,0:02:54.888830
100,5,1,0.7,MultinomialNB(),0.82,0.819,-0.1070000000000001,0.777,-0.11399999999999999,0.819,0.858,-0.04400000000000004,191,0.404,0:00:00.355567,0:01:52.585979
100,5,1,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.05899999999999994,0.87,-0.08599999999999997,0.911,0.884,-0.08199999999999996,191,0.404,0:06:39.790792,0:01:52.585979
100,5,1,0.7,LogisticRegression(max_iter=10000),0.912,0.911,-0.05999999999999994,0.868,-0.08899999999999997,0.911,0.879,-0.08599999999999997,191,0.404,0:00:49.117776,0:01:52.585979
100,5,1,0.6,MultinomialNB(),0.903,0.903,-0.02300000000000002,0.857,-0.03400000000000003,0.903,0.87,-0.03200000000000003,79,0.167,0:00:00.196740,0:01:14.208524
100,5,1,0.6,LinearSVC(max_iter=10000),0.902,0.902,-0.06799999999999995,0.856,-0.09999999999999998,0.902,0.868,-0.09799999999999998,79,0.167,0:01:47.360989,0:01:14.208524
100,5,1,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.07299999999999995,0.847,-0.10999999999999999,0.898,0.853,-0.11199999999999999,79,0.167,0:00:26.258167,0:01:14.208524
100,5,2,1,MultinomialNB(),0.921,0.922,0.0,0.886,0.0,0.922,0.904,0.0,388,1,0:00:00.603879,0:04:09.070051
100,5,2,1,LinearSVC(max_iter=10000),0.972,0.971,0.0,0.957,0.0,0.971,0.967,0.0,388,1,0:11:52.337757,0:04:09.070051
100,5,2,1,LogisticRegression(max_iter=10000),0.973,0.972,0.0,0.958,0.0,0.972,0.966,0.0,388,1,0:02:06.137847,0:04:09.070051
100,5,2,0.975,MultinomialNB(),0.915,0.916,-0.006000000000000005,0.879,-0.007000000000000006,0.916,0.9,-0.0040000000000000036,374,0.964,0:00:00.588832,0:03:56.289741
100,5,2,0.975,LinearSVC(max_iter=10000),0.971,0.971,0.0,0.956,-0.0010000000000000009,0.971,0.965,-0.0020000000000000018,374,0.964,0:11:06.425249,0:03:56.289741
100,5,2,0.975,LogisticRegression(max_iter=10000),0.972,0.971,-0.0010000000000000009,0.957,-0.0010000000000000009,0.971,0.963,-0.0030000000000000027,374,0.964,0:02:01.367028,0:03:56.289741
100,5,2,0.95,MultinomialNB(),0.909,0.91,-0.01200000000000001,0.871,-0.015000000000000013,0.91,0.896,-0.008000000000000007,346,0.892,0:00:00.551543,0:03:29.730211
100,5,2,0.95,LinearSVC(max_iter=10000),0.966,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.954,-0.013000000000000012,346,0.892,0:10:45.126321,0:03:29.730211
100,5,2,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.0040000000000000036,0.951,-0.007000000000000006,0.968,0.955,-0.01100000000000001,346,0.892,0:01:55.953504,0:03:29.730211
100,5,2,0.925,MultinomialNB(),0.909,0.909,-0.013000000000000012,0.871,-0.015000000000000013,0.909,0.896,-0.008000000000000007,332,0.856,0:00:00.529307,0:03:16.571391
100,5,2,0.925,LinearSVC(max_iter=10000),0.966,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.955,-0.01200000000000001,332,0.856,0:10:30.564149,0:03:16.571391
100,5,2,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.0050000000000000044,0.95,-0.008000000000000007,0.967,0.953,-0.013000000000000012,332,0.856,0:01:55.344298,0:03:16.571391
100,5,2,0.9,MultinomialNB(),0.909,0.909,-0.013000000000000012,0.87,-0.016000000000000014,0.909,0.896,-0.008000000000000007,315,0.812,0:00:00.522439,0:03:02.871517
100,5,2,0.9,LinearSVC(max_iter=10000),0.966,0.965,-0.006000000000000005,0.948,-0.009000000000000008,0.965,0.954,-0.013000000000000012,315,0.812,0:12:48.030108,0:03:02.871517
100,5,2,0.9,LogisticRegression(max_iter=10000),0.967,0.967,-0.0050000000000000044,0.95,-0.008000000000000007,0.967,0.954,-0.01200000000000001,315,0.812,0:01:41.916794,0:03:02.871517
100,5,2,0.85,MultinomialNB(),0.905,0.905,-0.017000000000000015,0.867,-0.019000000000000017,0.905,0.897,-0.007000000000000006,276,0.711,0:00:00.475689,0:02:32.684100
100,5,2,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016000000000000014,0.934,-0.02299999999999991,0.955,0.949,-0.018000000000000016,276,0.711,0:07:57.142021,0:02:32.684100
100,5,2,0.85,LogisticRegression(max_iter=10000),0.959,0.957,-0.015000000000000013,0.936,-0.02199999999999991,0.957,0.947,-0.019000000000000017,276,0.711,0:01:30.603593,0:02:32.684100
100,5,2,0.8,MultinomialNB(),0.874,0.874,-0.04800000000000004,0.831,-0.05500000000000005,0.874,0.88,-0.02400000000000002,239,0.616,0:00:00.419253,0:02:06.552773
100,5,2,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.95,-0.017000000000000015,239,0.616,0:06:40.024395,0:02:06.552773
100,5,2,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.016000000000000014,0.935,-0.02299999999999991,0.956,0.948,-0.018000000000000016,239,0.616,0:01:10.317005,0:02:06.552773
100,5,2,0.7,MultinomialNB(),0.82,0.819,-0.10300000000000009,0.777,-0.10899999999999999,0.819,0.86,-0.04400000000000004,157,0.405,0:00:00.305968,0:01:24.989801
100,5,2,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.05999999999999994,0.87,-0.08699999999999997,0.911,0.885,-0.08199999999999996,157,0.405,0:04:31.071486,0:01:24.989801
100,5,2,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.061999999999999944,0.868,-0.08999999999999997,0.91,0.878,-0.08799999999999997,157,0.405,0:00:50.199686,0:01:24.989801
100,5,2,0.6,MultinomialNB(),0.783,0.783,-0.139,0.747,-0.139,0.783,0.854,-0.050000000000000044,68,0.175,0:00:00.172658,0:00:55.914037
100,5,2,0.6,LinearSVC(max_iter=10000),0.902,0.902,-0.06899999999999995,0.856,-0.10099999999999998,0.902,0.868,-0.09899999999999998,68,0.175,0:01:21.135918,0:00:55.914037
100,5,2,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.07399999999999995,0.847,-0.11099999999999999,0.898,0.853,-0.11299999999999999,68,0.175,0:00:21.185372,0:00:55.914037
100,10,1,1,MultinomialNB(),0.93,0.931,0.0,0.897,0.0,0.931,0.905,0.0,606,1,0:00:00.967516,0:09:24.035267
100,10,1,1,LinearSVC(max_iter=10000),0.972,0.971,0.0,0.957,0.0,0.971,0.967,0.0,606,1,0:19:35.596032,0:09:24.035267
100,10,1,1,LogisticRegression(max_iter=10000),0.973,0.971,0.0,0.957,0.0,0.971,0.964,0.0,606,1,0:03:41.338396,0:09:24.035267
100,10,1,0.975,MultinomialNB(),0.916,0.916,-0.015000000000000013,0.879,-0.018000000000000016,0.916,0.896,-0.009000000000000008,573,0.946,0:00:00.848583,0:08:34.244280
100,10,1,0.975,LinearSVC(max_iter=10000),0.971,0.971,0.0,0.957,0.0,0.971,0.966,-0.0010000000000000009,573,0.946,0:19:01.753408,0:08:34.244280
100,10,1,0.975,LogisticRegression(max_iter=10000),0.973,0.972,0.0010000000000000009,0.957,0.0,0.972,0.965,0.0010000000000000009,573,0.946,0:03:13.284956,0:08:34.244280
100,10,1,0.95,MultinomialNB(),0.91,0.911,-0.020000000000000018,0.872,-0.025000000000000022,0.911,0.893,-0.01200000000000001,522,0.861,0:00:00.848471,0:07:27.573777
100,10,1,0.95,LinearSVC(max_iter=10000),0.967,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.956,-0.01100000000000001,522,0.861,0:18:38.652978,0:07:27.573777
100,10,1,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.0030000000000000027,0.952,-0.0050000000000000044,0.968,0.957,-0.007000000000000006,522,0.861,0:02:59.774334,0:07:27.573777
100,10,1,0.925,MultinomialNB(),0.91,0.911,-0.020000000000000018,0.871,-0.026000000000000023,0.911,0.893,-0.01200000000000001,498,0.822,0:00:00.824297,0:06:47.276234
100,10,1,0.925,LinearSVC(max_iter=10000),0.967,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.955,-0.01200000000000001,498,0.822,0:17:10.525392,0:06:47.276234
100,10,1,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.953,-0.01100000000000001,498,0.822,0:02:57.129655,0:06:47.276234
100,10,1,0.9,MultinomialNB(),0.91,0.911,-0.020000000000000018,0.872,-0.025000000000000022,0.911,0.893,-0.01200000000000001,474,0.782,0:00:00.764158,0:06:16.343055
100,10,1,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006000000000000005,0.948,-0.009000000000000008,0.965,0.954,-0.013000000000000012,474,0.782,0:16:18.085635,0:06:16.343055
100,10,1,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.954,-0.010000000000000009,474,0.782,0:02:20.590594,0:06:16.343055
100,10,1,0.85,MultinomialNB(),0.901,0.902,-0.029000000000000026,0.86,-0.03700000000000003,0.902,0.887,-0.018000000000000016,409,0.675,0:00:00.691966,0:05:01.462934
100,10,1,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016000000000000014,0.934,-0.02299999999999991,0.955,0.949,-0.018000000000000016,409,0.675,0:13:59.827933,0:05:01.462934
100,10,1,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014000000000000012,0.936,-0.020999999999999908,0.957,0.947,-0.017000000000000015,409,0.675,0:02:16.748779,0:05:01.462934
100,10,1,0.8,MultinomialNB(),0.872,0.872,-0.05900000000000005,0.829,-0.06800000000000006,0.872,0.877,-0.028000000000000025,353,0.583,0:00:00.607212,0:04:07.354721
100,10,1,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.95,-0.017000000000000015,353,0.583,0:14:26.839041,0:04:07.354721
100,10,1,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.948,-0.016000000000000014,353,0.583,0:01:19.804601,0:04:07.354721
100,10,1,0.7,MultinomialNB(),0.82,0.82,-0.1110000000000001,0.778,-0.119,0.82,0.86,-0.04500000000000004,226,0.373,0:00:00.402430,0:02:32.252631
100,10,1,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.05999999999999994,0.869,-0.08799999999999997,0.911,0.884,-0.08299999999999996,226,0.373,0:09:56.927602,0:02:32.252631
100,10,1,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.06099999999999994,0.868,-0.08899999999999997,0.91,0.878,-0.08599999999999997,226,0.373,0:00:55.593085,0:02:32.252631
100,10,1,0.6,MultinomialNB(),0.9,0.9,-0.031000000000000028,0.852,-0.04500000000000004,0.9,0.861,-0.04400000000000004,92,0.152,0:00:00.226878,0:01:30.981667
100,10,1,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.06899999999999995,0.856,-0.10099999999999998,0.902,0.868,-0.09899999999999998,92,0.152,0:02:12.244471,0:01:30.981667
100,10,1,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.07299999999999995,0.847,-0.10999999999999999,0.898,0.853,-0.11099999999999999,92,0.152,0:00:31.538956,0:01:30.981667
100,10,2,1,MultinomialNB(),0.93,0.93,0.0,0.897,0.0,0.93,0.905,0.0,600,1,0:00:00.976498,0:09:13.591137
100,10,2,1,LinearSVC(max_iter=10000),0.972,0.971,0.0,0.957,0.0,0.971,0.967,0.0,600,1,0:19:16.622065,0:09:13.591137
100,10,2,1,LogisticRegression(max_iter=10000),0.973,0.971,0.0,0.957,0.0,0.971,0.964,0.0,600,1,0:03:00.434047,0:09:13.591137
100,10,2,0.975,MultinomialNB(),0.915,0.916,-0.014000000000000012,0.878,-0.019000000000000017,0.916,0.896,-0.009000000000000008,570,0.95,0:00:00.874853,0:08:28.571076
100,10,2,0.975,LinearSVC(max_iter=10000),0.971,0.971,0.0,0.957,0.0,0.971,0.966,-0.0010000000000000009,570,0.95,0:18:54.965071,0:08:28.571076
100,10,2,0.975,LogisticRegression(max_iter=10000),0.973,0.972,0.0010000000000000009,0.958,0.0010000000000000009,0.972,0.965,0.0010000000000000009,570,0.95,0:03:28.102284,0:08:28.571076
100,10,2,0.95,MultinomialNB(),0.91,0.911,-0.019000000000000017,0.872,-0.025000000000000022,0.911,0.892,-0.013000000000000012,520,0.867,0:00:00.875455,0:07:15.931258
100,10,2,0.95,LinearSVC(max_iter=10000),0.967,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.956,-0.01100000000000001,520,0.867,0:18:42.509237,0:07:15.931258
100,10,2,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.0030000000000000027,0.952,-0.0050000000000000044,0.968,0.956,-0.008000000000000007,520,0.867,0:02:27.462141,0:07:15.931258
100,10,2,0.925,MultinomialNB(),0.91,0.911,-0.019000000000000017,0.872,-0.025000000000000022,0.911,0.892,-0.013000000000000012,496,0.827,0:00:00.823728,0:06:45.596824
100,10,2,0.925,LinearSVC(max_iter=10000),0.967,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.955,-0.01200000000000001,496,0.827,0:17:20.003424,0:06:45.596824
100,10,2,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.953,-0.01100000000000001,496,0.827,0:02:38.951602,0:06:45.596824
100,10,2,0.9,MultinomialNB(),0.91,0.911,-0.019000000000000017,0.872,-0.025000000000000022,0.911,0.892,-0.013000000000000012,472,0.787,0:00:00.777001,0:06:15.229460
100,10,2,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006000000000000005,0.948,-0.009000000000000008,0.965,0.954,-0.013000000000000012,472,0.787,0:16:10.679674,0:06:15.229460
100,10,2,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.954,-0.010000000000000009,472,0.787,0:02:41.961156,0:06:15.229460
100,10,2,0.85,MultinomialNB(),0.901,0.901,-0.029000000000000026,0.86,-0.03700000000000003,0.901,0.887,-0.018000000000000016,407,0.678,0:00:00.681763,0:04:59.847074
100,10,2,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016000000000000014,0.934,-0.02299999999999991,0.955,0.949,-0.018000000000000016,407,0.678,0:14:58.254451,0:04:59.847074
100,10,2,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014000000000000012,0.936,-0.020999999999999908,0.957,0.947,-0.017000000000000015,407,0.678,0:02:09.858701,0:04:59.847074
100,10,2,0.8,MultinomialNB(),0.882,0.882,-0.04800000000000004,0.84,-0.05700000000000005,0.882,0.884,-0.02100000000000002,351,0.585,0:00:00.567922,0:04:02.759191
100,10,2,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.95,-0.017000000000000015,351,0.585,0:14:09.923810,0:04:02.759191
100,10,2,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.948,-0.016000000000000014,351,0.585,0:01:28.255751,0:04:02.759191
100,10,2,0.7,MultinomialNB(),0.82,0.82,-0.1100000000000001,0.778,-0.119,0.82,0.86,-0.04500000000000004,226,0.377,0:00:00.449628,0:02:29.034760
100,10,2,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.05999999999999994,0.869,-0.08799999999999997,0.911,0.884,-0.08299999999999996,226,0.377,0:08:26.987191,0:02:29.034760
100,10,2,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.06099999999999994,0.868,-0.08899999999999997,0.91,0.878,-0.08599999999999997,226,0.377,0:00:55.391580,0:02:29.034760
100,10,2,0.6,MultinomialNB(),0.9,0.9,-0.030000000000000027,0.852,-0.04500000000000004,0.9,0.861,-0.04400000000000004,92,0.153,0:00:00.209977,0:01:32.532199
100,10,2,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.06899999999999995,0.856,-0.10099999999999998,0.902,0.868,-0.09899999999999998,92,0.153,0:02:10.052371,0:01:32.532199
100,10,2,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.07299999999999995,0.847,-0.10999999999999999,0.898,0.853,-0.11099999999999999,92,0.153,0:00:32.247421,0:01:32.532199
100,15,1,1,MultinomialNB(),0.93,0.931,0.0,0.897,0.0,0.931,0.906,0.0,614,1,0:00:00.985363,0:09:36.904200
