Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train R2, Test R2, Test R2 (gain), MAE, MAE (gain), MSE, MSE (gain), Patterns Count, Patterns Ratio, Training Time, Pruning Time
50,15,2,0.925,LogisticRegression(max_iter=10000),0.149,0.049,-0.03899999999999999,0.587,0.01100000000000001,0.754,0.03200000000000003,189,0.576,0:00:13.243351,0:00:00.913440
50,15,2,0.9,MultinomialNB(),-1.235,-1.074,0.05499999999999994,0.977,-0.007000000000000006,1.644,-0.04400000000000004,168,0.512,0:00:00.008728,0:00:00.899650
50,15,2,0.9,LinearSVC(max_iter=10000),0.11,0.019,-0.045,0.586,0.007000000000000006,0.778,0.03600000000000003,168,0.512,0:00:38.059969,0:00:00.899650
50,15,2,0.9,LogisticRegression(max_iter=10000),0.133,0.049,-0.03899999999999999,0.581,0.0050000000000000044,0.754,0.03200000000000003,168,0.512,0:00:06.516449,0:00:00.899650
50,15,2,0.85,MultinomialNB(),-1.195,-1.055,0.07400000000000007,0.973,-0.01100000000000001,1.629,-0.05899999999999994,138,0.421,0:00:00.007884,0:00:00.631902
50,15,2,0.85,LinearSVC(max_iter=10000),0.074,-0.026,-0.09,0.609,0.030000000000000027,0.813,0.07099999999999995,138,0.421,0:00:22.693668,0:00:00.631902
50,15,2,0.85,LogisticRegression(max_iter=10000),0.095,-0.018,-0.106,0.601,0.025000000000000022,0.807,0.08500000000000008,138,0.421,0:00:07.199066,0:00:00.631902
50,15,2,0.8,MultinomialNB(),-1.181,-1.09,0.038999999999999924,0.979,-0.0050000000000000044,1.656,-0.03200000000000003,115,0.351,0:00:00.007331,0:00:00.517503
50,15,2,0.8,LinearSVC(max_iter=10000),0.052,-0.036,-0.1,0.609,0.030000000000000027,0.821,0.07899999999999996,115,0.351,0:00:17.928106,0:00:00.517503
50,15,2,0.8,LogisticRegression(max_iter=10000),0.07,-0.013,-0.10099999999999999,0.597,0.02100000000000002,0.803,0.08100000000000007,115,0.351,0:00:05.454594,0:00:00.517503
50,15,2,0.7,MultinomialNB(),-1.286,-1.2,-0.07099999999999995,1.003,0.018999999999999906,1.744,0.05600000000000005,75,0.229,0:00:00.005673,0:00:00.353658
50,15,2,0.7,LinearSVC(max_iter=10000),0.054,-0.011,-0.075,0.601,0.02200000000000002,0.801,0.05900000000000005,75,0.229,0:00:09.352556,0:00:00.353658
50,15,2,0.7,LogisticRegression(max_iter=10000),0.08,-0.002,-0.09,0.604,0.028000000000000025,0.794,0.07200000000000006,75,0.229,0:00:05.917123,0:00:00.353658
50,15,2,0.6,MultinomialNB(),-1.25,-1.365,-0.236,1.04,0.05600000000000005,1.874,0.18600000000000017,37,0.113,0:00:00.003563,0:00:00.291796
50,15,2,0.6,LinearSVC(max_iter=10000),0.01,-0.061,-0.125,0.608,0.029000000000000026,0.841,0.09899999999999998,37,0.113,0:00:03.075756,0:00:00.291796
50,15,2,0.6,LogisticRegression(max_iter=10000),0.016,-0.018,-0.106,0.589,0.013000000000000012,0.807,0.08500000000000008,37,0.113,0:00:02.918792,0:00:00.291796
100,5,1,1,MultinomialNB(),-1.01,-0.813,0.0,0.914,0.0,1.437,0.0,216,1,0:00:00.010194,0:00:01.022477
100,5,1,1,LinearSVC(max_iter=10000),0.185,0.042,0.0,0.59,0.0,0.759,0.0,216,1,0:01:01.426238,0:00:01.022477
100,5,1,1,LogisticRegression(max_iter=10000),0.189,0.052,0.0,0.602,0.0,0.751,0.0,216,1,0:00:06.636326,0:00:01.022477
100,5,1,0.975,MultinomialNB(),-1.076,-0.918,-0.1050000000000001,0.937,0.02300000000000002,1.52,0.08299999999999996,176,0.815,0:00:00.014033,0:00:00.781720
100,5,1,0.975,LinearSVC(max_iter=10000),0.13,0.051,0.008999999999999994,0.587,-0.0030000000000000027,0.752,-0.007000000000000006,176,0.815,0:00:37.395772,0:00:00.781720
100,5,1,0.975,LogisticRegression(max_iter=10000),0.153,0.058,0.006000000000000005,0.592,-0.010000000000000009,0.747,-0.0040000000000000036,176,0.815,0:00:04.994163,0:00:00.781720
100,5,1,0.95,MultinomialNB(),-1.075,-0.957,-0.14400000000000002,0.943,0.028999999999999915,1.551,0.11399999999999988,159,0.736,0:00:00.008050,0:00:00.660134
100,5,1,0.95,LinearSVC(max_iter=10000),0.126,0.049,0.006999999999999999,0.583,-0.007000000000000006,0.754,-0.0050000000000000044,159,0.736,0:00:25.702521,0:00:00.660134
100,5,1,0.95,LogisticRegression(max_iter=10000),0.147,0.051,-0.0010000000000000009,0.597,-0.0050000000000000044,0.752,0.0010000000000000009,159,0.736,0:00:04.517601,0:00:00.660134
100,5,1,0.925,MultinomialNB(),-1.073,-0.921,-0.1080000000000001,0.931,0.017000000000000015,1.522,0.08499999999999996,142,0.657,0:00:00.007517,0:00:00.525714
100,5,1,0.925,LinearSVC(max_iter=10000),0.116,-0.003,-0.045000000000000005,0.603,0.013000000000000012,0.795,0.03600000000000003,142,0.657,0:00:23.957582,0:00:00.525714
100,5,1,0.925,LogisticRegression(max_iter=10000),0.123,0.023,-0.028999999999999998,0.601,-0.0010000000000000009,0.774,0.02300000000000002,142,0.657,0:00:03.818171,0:00:00.525714
100,5,1,0.9,MultinomialNB(),-1.127,-0.998,-0.18500000000000005,0.951,0.03699999999999992,1.584,0.14700000000000002,133,0.616,0:00:00.028154,0:00:00.613174
100,5,1,0.9,LinearSVC(max_iter=10000),0.101,0.024,-0.018000000000000002,0.596,0.006000000000000005,0.773,0.014000000000000012,133,0.616,0:00:24.138700,0:00:00.613174
100,5,1,0.9,LogisticRegression(max_iter=10000),0.119,0.041,-0.010999999999999996,0.595,-0.007000000000000006,0.76,0.009000000000000008,133,0.616,0:00:08.347876,0:00:00.613174
100,5,1,0.85,MultinomialNB(),-1.204,-1.071,-0.258,0.974,0.05999999999999994,1.642,0.20499999999999985,111,0.514,0:00:00.007089,0:00:00.403017
100,5,1,0.85,LinearSVC(max_iter=10000),0.07,0.004,-0.038000000000000006,0.602,0.01200000000000001,0.79,0.031000000000000028,111,0.514,0:00:20.377835,0:00:00.403017
100,5,1,0.85,LogisticRegression(max_iter=10000),0.084,0.01,-0.041999999999999996,0.603,0.0010000000000000009,0.785,0.03400000000000003,111,0.514,0:00:05.406556,0:00:00.403017
100,5,1,0.8,MultinomialNB(),-1.216,-1.12,-0.30700000000000016,0.983,0.06899999999999995,1.681,0.244,92,0.426,0:00:00.005838,0:00:00.330855
100,5,1,0.8,LinearSVC(max_iter=10000),0.055,-0.035,-0.07700000000000001,0.608,0.018000000000000016,0.82,0.06099999999999994,92,0.426,0:00:14.985044,0:00:00.330855
100,5,1,0.8,LogisticRegression(max_iter=10000),0.054,-0.007,-0.059,0.606,0.0040000000000000036,0.798,0.04700000000000004,92,0.426,0:00:04.590145,0:00:00.330855
100,5,1,0.7,MultinomialNB(),-1.321,-1.199,-0.3860000000000001,1.002,0.08799999999999997,1.743,0.30600000000000005,65,0.301,0:00:00.004710,0:00:00.252885
100,5,1,0.7,LinearSVC(max_iter=10000),0.058,-0.005,-0.047,0.601,0.01100000000000001,0.797,0.038000000000000034,65,0.301,0:00:07.753111,0:00:00.252885
100,5,1,0.7,LogisticRegression(max_iter=10000),0.067,0.001,-0.051,0.602,0.0,0.792,0.041000000000000036,65,0.301,0:00:03.671057,0:00:00.252885
100,5,1,0.6,MultinomialNB(),-1.615,-1.603,-0.79,1.104,0.19000000000000006,2.063,0.6260000000000001,31,0.144,0:00:00.003486,0:00:00.221410
100,5,1,0.6,LinearSVC(max_iter=10000),0.019,-0.026,-0.068,0.591,0.0010000000000000009,0.813,0.05399999999999994,31,0.144,0:00:02.536400,0:00:00.221410
100,5,1,0.6,LogisticRegression(max_iter=10000),0.016,-0.008,-0.06,0.581,-0.02100000000000002,0.799,0.04800000000000004,31,0.144,0:00:05.239730,0:00:00.221410
100,5,2,1,MultinomialNB(),-0.939,-0.777,0.0,0.898,0.0,1.408,0.0,145,1,0:00:00.007752,0:00:00.575666
100,5,2,1,LinearSVC(max_iter=10000),0.137,0.046,0.0,0.591,0.0,0.756,0.0,145,1,0:00:30.304273,0:00:00.575666
100,5,2,1,LogisticRegression(max_iter=10000),0.161,0.023,0.0,0.603,0.0,0.774,0.0,145,1,0:00:07.125593,0:00:00.575666
100,5,2,0.975,MultinomialNB(),-0.986,-0.815,-0.03799999999999992,0.91,0.01200000000000001,1.439,0.03100000000000014,124,0.855,0:00:00.007619,0:00:00.372707
100,5,2,0.975,LinearSVC(max_iter=10000),0.1,0.014,-0.032,0.602,0.01100000000000001,0.782,0.026000000000000023,124,0.855,0:00:17.604248,0:00:00.372707
100,5,2,0.975,LogisticRegression(max_iter=10000),0.118,0.031,0.008,0.601,-0.0020000000000000018,0.768,-0.006000000000000005,124,0.855,0:00:08.195141,0:00:00.372707
100,5,2,0.95,MultinomialNB(),-1.022,-0.877,-0.09999999999999998,0.924,0.026000000000000023,1.488,0.08000000000000007,112,0.772,0:00:00.006530,0:00:00.336907
100,5,2,0.95,LinearSVC(max_iter=10000),0.107,0.023,-0.023,0.593,0.0020000000000000018,0.774,0.018000000000000016,112,0.772,0:00:18.208454,0:00:00.336907
100,5,2,0.95,LogisticRegression(max_iter=10000),0.126,0.041,0.018000000000000002,0.597,-0.006000000000000005,0.76,-0.014000000000000012,112,0.772,0:00:05.752772,0:00:00.336907
100,5,2,0.925,MultinomialNB(),-1.075,-0.899,-0.122,0.932,0.03400000000000003,1.505,0.09699999999999998,103,0.71,0:00:00.006220,0:00:00.299919
100,5,2,0.925,LinearSVC(max_iter=10000),0.112,0.001,-0.045,0.6,0.009000000000000008,0.792,0.03600000000000003,103,0.71,0:00:16.642484,0:00:00.299919
100,5,2,0.925,LogisticRegression(max_iter=10000),0.122,0.032,0.009000000000000001,0.592,-0.01100000000000001,0.767,-0.007000000000000006,103,0.71,0:00:04.260407,0:00:00.299919
100,5,2,0.9,MultinomialNB(),-1.114,-0.948,-0.17099999999999993,0.946,0.04799999999999993,1.544,0.13600000000000012,95,0.655,0:00:00.005842,0:00:00.276481
100,5,2,0.9,LinearSVC(max_iter=10000),0.088,0.01,-0.036,0.595,0.0040000000000000036,0.785,0.029000000000000026,95,0.655,0:00:11.444781,0:00:00.276481
100,5,2,0.9,LogisticRegression(max_iter=10000),0.098,-0.012,-0.035,0.612,0.009000000000000008,0.802,0.028000000000000025,95,0.655,0:00:05.829878,0:00:00.276481
100,5,2,0.85,MultinomialNB(),-1.201,-1.055,-0.2779999999999999,0.967,0.06899999999999995,1.629,0.22100000000000009,83,0.572,0:00:00.005474,0:00:00.219175
100,5,2,0.85,LinearSVC(max_iter=10000),0.065,0.002,-0.044,0.599,0.008000000000000007,0.791,0.03500000000000003,83,0.572,0:00:16.209907,0:00:00.219175
100,5,2,0.85,LogisticRegression(max_iter=10000),0.069,-0.017,-0.04,0.62,0.017000000000000015,0.806,0.03200000000000003,83,0.572,0:00:08.574552,0:00:00.219175
100,5,2,0.8,MultinomialNB(),-1.267,-1.136,-0.3589999999999999,0.985,0.08699999999999997,1.693,0.28500000000000014,74,0.51,0:00:00.004908,0:00:00.216353
100,5,2,0.8,LinearSVC(max_iter=10000),0.057,0.002,-0.044,0.601,0.010000000000000009,0.791,0.03500000000000003,74,0.51,0:00:08.844770,0:00:00.216353
100,5,2,0.8,LogisticRegression(max_iter=10000),0.062,0,-0.023,0.609,0.006000000000000005,0.793,0.019000000000000017,74,0.51,0:00:10.297787,0:00:00.216353
100,5,2,0.7,MultinomialNB(),-1.381,-1.238,-0.46099999999999997,1.01,0.11199999999999999,1.773,0.365,53,0.366,0:00:00.004179,0:00:00.184033
100,5,2,0.7,LinearSVC(max_iter=10000),0.061,0,-0.046,0.599,0.008000000000000007,0.793,0.03700000000000003,53,0.366,0:00:05.956766,0:00:00.184033
100,5,2,0.7,LogisticRegression(max_iter=10000),0.058,0.009,-0.014,0.602,-0.0010000000000000009,0.786,0.01200000000000001,53,0.366,0:00:05.033487,0:00:00.184033
100,5,2,0.6,MultinomialNB(),-1.662,-1.634,-0.8569999999999999,1.11,0.21200000000000008,2.088,0.6800000000000002,26,0.179,0:00:00.003735,0:00:00.143887
100,5,2,0.6,LinearSVC(max_iter=10000),0.017,-0.018,-0.064,0.589,-0.0020000000000000018,0.807,0.051000000000000045,26,0.179,0:00:01.801016,0:00:00.143887
100,5,2,0.6,LogisticRegression(max_iter=10000),0.014,-0.007,-0.03,0.582,-0.02100000000000002,0.798,0.02400000000000002,26,0.179,0:00:01.784937,0:00:00.143887
100,10,1,1,MultinomialNB(),-1.16,-1.043,0.0,0.962,0.0,1.619,0.0,376,1,0:00:00.032250,0:00:03.073403
100,10,1,1,LinearSVC(max_iter=10000),0.258,0.076,0.0,0.576,0.0,0.733,0.0,376,1,0:02:25.628503,0:00:03.073403
100,10,1,1,LogisticRegression(max_iter=10000),0.246,0.101,0.0,0.567,0.0,0.712,0.0,376,1,0:00:27.184890,0:00:03.073403
100,10,1,0.975,MultinomialNB(),-1.473,-1.284,-0.2410000000000001,1.031,0.06899999999999995,1.81,0.19100000000000006,247,0.657,0:00:00.011727,0:00:01.413580
100,10,1,0.975,LinearSVC(max_iter=10000),0.186,0.043,-0.033,0.587,0.01100000000000001,0.758,0.025000000000000022,247,0.657,0:01:07.245745,0:00:01.413580
100,10,1,0.975,LogisticRegression(max_iter=10000),0.203,0.076,-0.02500000000000001,0.578,0.01100000000000001,0.733,0.02100000000000002,247,0.657,0:00:15.401399,0:00:01.413580
100,10,1,0.95,MultinomialNB(),-1.586,-1.392,-0.349,1.057,0.09499999999999997,1.896,0.2769999999999999,211,0.561,0:00:00.010994,0:00:01.164418
100,10,1,0.95,LinearSVC(max_iter=10000),0.171,0.063,-0.012999999999999998,0.576,0.0,0.743,0.010000000000000009,211,0.561,0:01:00.453367,0:00:01.164418
100,10,1,0.95,LogisticRegression(max_iter=10000),0.176,0.081,-0.020000000000000004,0.576,0.009000000000000008,0.729,0.017000000000000015,211,0.561,0:00:12.629488,0:00:01.164418
100,10,1,0.925,MultinomialNB(),-1.689,-1.516,-0.4730000000000001,1.08,0.1180000000000001,1.994,0.375,189,0.503,0:00:00.009064,0:00:00.984030
100,10,1,0.925,LinearSVC(max_iter=10000),0.146,0.014,-0.062,0.586,0.010000000000000009,0.782,0.049000000000000044,189,0.503,0:00:52.268446,0:00:00.984030
100,10,1,0.925,LogisticRegression(max_iter=10000),0.149,0.047,-0.054000000000000006,0.588,0.02100000000000002,0.755,0.04300000000000004,189,0.503,0:00:08.704293,0:00:00.984030
100,10,1,0.9,MultinomialNB(),-1.235,-1.074,-0.03100000000000014,0.977,0.015000000000000013,1.644,0.02499999999999991,168,0.447,0:00:00.007985,0:00:00.854476
100,10,1,0.9,LinearSVC(max_iter=10000),0.11,0.019,-0.056999999999999995,0.586,0.010000000000000009,0.778,0.04500000000000004,168,0.447,0:00:43.760439,0:00:00.854476
100,10,1,0.9,LogisticRegression(max_iter=10000),0.133,0.049,-0.052000000000000005,0.581,0.014000000000000012,0.754,0.04200000000000004,168,0.447,0:00:05.935125,0:00:00.854476
100,10,1,0.85,MultinomialNB(),-1.195,-1.055,-0.01200000000000001,0.973,0.01100000000000001,1.629,0.010000000000000009,138,0.367,0:00:00.007389,0:00:00.689355
100,10,1,0.85,LinearSVC(max_iter=10000),0.074,-0.026,-0.102,0.609,0.03300000000000003,0.813,0.07999999999999996,138,0.367,0:00:30.254202,0:00:00.689355
100,10,1,0.85,LogisticRegression(max_iter=10000),0.096,-0.018,-0.11900000000000001,0.601,0.03400000000000003,0.807,0.09500000000000008,138,0.367,0:00:09.643959,0:00:00.689355
100,10,1,0.8,MultinomialNB(),-1.181,-1.09,-0.04700000000000015,0.979,0.017000000000000015,1.656,0.03699999999999992,115,0.306,0:00:00.007265,0:00:00.561559
100,10,1,0.8,LinearSVC(max_iter=10000),0.052,-0.036,-0.11199999999999999,0.609,0.03300000000000003,0.821,0.08799999999999997,115,0.306,0:00:20.321835,0:00:00.561559
100,10,1,0.8,LogisticRegression(max_iter=10000),0.07,-0.017,-0.11800000000000001,0.598,0.031000000000000028,0.806,0.09400000000000008,115,0.306,0:00:08.191412,0:00:00.561559
100,10,1,0.7,MultinomialNB(),-1.286,-1.2,-0.15700000000000003,1.003,0.040999999999999925,1.744,0.125,75,0.199,0:00:00.006376,0:00:00.535487
100,10,1,0.7,LinearSVC(max_iter=10000),0.054,-0.011,-0.087,0.601,0.025000000000000022,0.801,0.06800000000000006,75,0.199,0:00:09.176904,0:00:00.535487
100,10,1,0.7,LogisticRegression(max_iter=10000),0.081,-0.004,-0.10500000000000001,0.604,0.03700000000000003,0.796,0.08400000000000007,75,0.199,0:00:05.539880,0:00:00.535487
100,10,1,0.6,MultinomialNB(),-1.25,-1.365,-0.32200000000000006,1.04,0.07800000000000007,1.874,0.2550000000000001,37,0.098,0:00:00.004032,0:00:00.382070
100,10,1,0.6,LinearSVC(max_iter=10000),0.01,-0.061,-0.137,0.608,0.03200000000000003,0.841,0.10799999999999998,37,0.098,0:00:03.589340,0:00:00.382070
100,10,1,0.6,LogisticRegression(max_iter=10000),0.016,-0.018,-0.11900000000000001,0.589,0.02200000000000002,0.807,0.09500000000000008,37,0.098,0:00:02.541707,0:00:00.382070
100,10,2,1,MultinomialNB(),-1.229,-1.102,0.0,0.977,0.0,1.666,0.0,335,1,0:00:00.015090,0:00:02.207397
100,10,2,1,LinearSVC(max_iter=10000),0.245,0.079,0.0,0.577,0.0,0.73,0.0,335,1,0:02:13.744322,0:00:02.207397
100,10,2,1,LogisticRegression(max_iter=10000),0.246,0.095,0.0,0.57,0.0,0.717,0.0,335,1,0:00:15.644153,0:00:02.207397
100,10,2,0.975,MultinomialNB(),-1.481,-1.293,-0.19099999999999984,1.034,0.05700000000000005,1.817,0.15100000000000002,245,0.731,0:00:00.011587,0:00:01.452419
100,10,2,0.975,LinearSVC(max_iter=10000),0.182,0.047,-0.032,0.584,0.007000000000000006,0.755,0.025000000000000022,245,0.731,0:01:23.538437,0:00:01.452419
100,10,2,0.975,LogisticRegression(max_iter=10000),0.202,0.077,-0.018000000000000002,0.577,0.007000000000000006,0.732,0.015000000000000013,245,0.731,0:00:12.328354,0:00:01.452419
100,10,2,0.95,MultinomialNB(),-1.586,-1.392,-0.2899999999999998,1.057,0.07999999999999996,1.896,0.22999999999999998,211,0.63,0:00:00.011519,0:00:01.115471
100,10,2,0.95,LinearSVC(max_iter=10000),0.171,0.063,-0.016,0.576,-0.0010000000000000009,0.743,0.013000000000000012,211,0.63,0:00:58.297900,0:00:01.115471
100,10,2,0.95,LogisticRegression(max_iter=10000),0.176,0.081,-0.013999999999999999,0.576,0.006000000000000005,0.729,0.01200000000000001,211,0.63,0:00:07.641854,0:00:01.115471
100,10,2,0.925,MultinomialNB(),-1.689,-1.516,-0.4139999999999999,1.08,0.10300000000000009,1.994,0.32800000000000007,189,0.564,0:00:00.008643,0:00:00.920097
100,10,2,0.925,LinearSVC(max_iter=10000),0.146,0.014,-0.065,0.586,0.009000000000000008,0.782,0.052000000000000046,189,0.564,0:00:42.843945,0:00:00.920097
100,10,2,0.925,LogisticRegression(max_iter=10000),0.149,0.047,-0.048,0.588,0.018000000000000016,0.755,0.038000000000000034,189,0.564,0:00:08.797548,0:00:00.920097
100,10,2,0.9,MultinomialNB(),-1.235,-1.074,0.028000000000000025,0.977,0.0,1.644,-0.02200000000000002,168,0.501,0:00:00.009945,0:00:00.849401
100,10,2,0.9,LinearSVC(max_iter=10000),0.11,0.019,-0.06,0.586,0.009000000000000008,0.778,0.04800000000000004,168,0.501,0:00:43.263252,0:00:00.849401
100,10,2,0.9,LogisticRegression(max_iter=10000),0.133,0.049,-0.046,0.581,0.01100000000000001,0.754,0.03700000000000003,168,0.501,0:00:09.477618,0:00:00.849401
100,10,2,0.85,MultinomialNB(),-1.195,-1.055,0.04700000000000015,0.973,-0.0040000000000000036,1.629,-0.03699999999999992,138,0.412,0:00:00.007773,0:00:00.690366
100,10,2,0.85,LinearSVC(max_iter=10000),0.074,-0.026,-0.105,0.609,0.03200000000000003,0.813,0.08299999999999996,138,0.412,0:00:28.357604,0:00:00.690366
100,10,2,0.85,LogisticRegression(max_iter=10000),0.096,-0.018,-0.113,0.601,0.031000000000000028,0.807,0.09000000000000008,138,0.412,0:00:23.025873,0:00:00.690366
100,10,2,0.8,MultinomialNB(),-1.181,-1.09,0.01200000000000001,0.979,0.0020000000000000018,1.656,-0.010000000000000009,115,0.343,0:00:00.018683,0:00:00.629712
100,10,2,0.8,LinearSVC(max_iter=10000),0.052,-0.036,-0.11499999999999999,0.609,0.03200000000000003,0.821,0.09099999999999997,115,0.343,0:00:27.711665,0:00:00.629712
100,10,2,0.8,LogisticRegression(max_iter=10000),0.07,-0.017,-0.112,0.598,0.028000000000000025,0.806,0.08900000000000008,115,0.343,0:00:13.393993,0:00:00.629712
100,10,2,0.7,MultinomialNB(),-1.286,-1.2,-0.09799999999999986,1.003,0.025999999999999912,1.744,0.07800000000000007,75,0.224,0:00:00.006251,0:00:00.492958
100,10,2,0.7,LinearSVC(max_iter=10000),0.054,-0.011,-0.09,0.601,0.02400000000000002,0.801,0.07100000000000006,75,0.224,0:00:14.799739,0:00:00.492958
100,10,2,0.7,LogisticRegression(max_iter=10000),0.081,-0.004,-0.099,0.604,0.03400000000000003,0.796,0.07900000000000007,75,0.224,0:00:09.793422,0:00:00.492958
100,10,2,0.6,MultinomialNB(),-1.25,-1.365,-0.2629999999999999,1.04,0.06300000000000006,1.874,0.20800000000000018,37,0.11,0:00:00.005174,0:00:00.372524
100,10,2,0.6,LinearSVC(max_iter=10000),0.01,-0.061,-0.14,0.608,0.031000000000000028,0.841,0.11099999999999999,37,0.11,0:00:03.713152,0:00:00.372524
100,10,2,0.6,LogisticRegression(max_iter=10000),0.016,-0.018,-0.113,0.589,0.019000000000000017,0.807,0.09000000000000008,37,0.11,0:00:02.945060,0:00:00.372524
100,15,1,1,MultinomialNB(),-1.125,-0.972,0.0,0.943,0.0,1.563,0.0,402,1,0:00:00.029482,0:00:04.387256
100,15,1,1,LinearSVC(max_iter=10000),0.247,0.087,0.0,0.57,0.0,0.723,0.0,402,1,0:02:37.898245,0:00:04.387256
100,15,1,1,LogisticRegression(max_iter=10000),0.25,0.095,0.0,0.57,0.0,0.717,0.0,402,1,0:00:17.000456,0:00:04.387256
100,15,1,0.975,MultinomialNB(),-1.473,-1.284,-0.31200000000000006,1.031,0.08799999999999997,1.81,0.2470000000000001,247,0.614,0:00:00.011747,0:00:01.353623
100,15,1,0.975,LinearSVC(max_iter=10000),0.186,0.043,-0.044,0.587,0.017000000000000015,0.758,0.03500000000000003,247,0.614,0:01:06.595684,0:00:01.353623
100,15,1,0.975,LogisticRegression(max_iter=10000),0.203,0.076,-0.019000000000000003,0.578,0.008000000000000007,0.733,0.016000000000000014,247,0.614,0:00:06.556539,0:00:01.353623
100,15,1,0.95,MultinomialNB(),-1.586,-1.392,-0.41999999999999993,1.057,0.11399999999999999,1.896,0.33299999999999996,211,0.525,0:00:00.010310,0:00:01.162186
100,15,1,0.95,LinearSVC(max_iter=10000),0.171,0.063,-0.023999999999999994,0.576,0.006000000000000005,0.743,0.020000000000000018,211,0.525,0:00:56.852354,0:00:01.162186
100,15,1,0.95,LogisticRegression(max_iter=10000),0.176,0.083,-0.011999999999999997,0.573,0.0030000000000000027,0.727,0.010000000000000009,211,0.525,0:00:07.692866,0:00:01.162186
100,15,1,0.925,MultinomialNB(),-1.689,-1.516,-0.544,1.08,0.13700000000000012,1.994,0.43100000000000005,189,0.47,0:00:00.009304,0:00:00.968907
100,15,1,0.925,LinearSVC(max_iter=10000),0.146,0.014,-0.073,0.586,0.016000000000000014,0.782,0.05900000000000005,189,0.47,0:00:52.517246,0:00:00.968907
100,15,1,0.925,LogisticRegression(max_iter=10000),0.149,0.046,-0.049,0.589,0.019000000000000017,0.756,0.039000000000000035,189,0.47,0:00:09.631943,0:00:00.968907
100,15,1,0.9,MultinomialNB(),-1.235,-1.074,-0.10200000000000009,0.977,0.03400000000000003,1.644,0.08099999999999996,168,0.418,0:00:00.008020,0:00:00.890833
100,15,1,0.9,LinearSVC(max_iter=10000),0.11,0.019,-0.06799999999999999,0.586,0.016000000000000014,0.778,0.05500000000000005,168,0.418,0:00:37.122205,0:00:00.890833
100,15,1,0.9,LogisticRegression(max_iter=10000),0.132,0.049,-0.046,0.581,0.01100000000000001,0.754,0.03700000000000003,168,0.418,0:00:09.916372,0:00:00.890833
100,15,1,0.85,MultinomialNB(),-1.195,-1.055,-0.08299999999999996,0.973,0.030000000000000027,1.629,0.06600000000000006,138,0.343,0:00:00.006802,0:00:00.686900
100,15,1,0.85,LinearSVC(max_iter=10000),0.074,-0.026,-0.11299999999999999,0.609,0.039000000000000035,0.813,0.08999999999999997,138,0.343,0:00:28.628382,0:00:00.686900
100,15,1,0.85,LogisticRegression(max_iter=10000),0.096,-0.018,-0.113,0.601,0.031000000000000028,0.807,0.09000000000000008,138,0.343,0:00:06.732497,0:00:00.686900
100,15,1,0.8,MultinomialNB(),-1.181,-1.09,-0.1180000000000001,0.979,0.03600000000000003,1.656,0.09299999999999997,115,0.286,0:00:00.006961,0:00:00.565621
100,15,1,0.8,LinearSVC(max_iter=10000),0.052,-0.036,-0.123,0.609,0.039000000000000035,0.821,0.09799999999999998,115,0.286,0:00:19.076494,0:00:00.565621
100,15,1,0.8,LogisticRegression(max_iter=10000),0.07,-0.017,-0.112,0.598,0.028000000000000025,0.806,0.08900000000000008,115,0.286,0:00:05.873757,0:00:00.565621
100,15,1,0.7,MultinomialNB(),-1.286,-1.2,-0.22799999999999998,1.003,0.05999999999999994,1.744,0.18100000000000005,75,0.187,0:00:00.004893,0:00:00.431562
100,15,1,0.7,LinearSVC(max_iter=10000),0.054,-0.011,-0.09799999999999999,0.601,0.031000000000000028,0.801,0.07800000000000007,75,0.187,0:00:09.486740,0:00:00.431562
100,15,1,0.7,LogisticRegression(max_iter=10000),0.08,-0.005,-0.1,0.605,0.03500000000000003,0.797,0.08000000000000007,75,0.187,0:00:03.298441,0:00:00.431562
100,15,1,0.6,MultinomialNB(),-1.25,-1.365,-0.393,1.04,0.09700000000000009,1.874,0.31100000000000017,37,0.092,0:00:00.003769,0:00:00.405940
100,15,1,0.6,LinearSVC(max_iter=10000),0.01,-0.061,-0.148,0.608,0.038000000000000034,0.841,0.118,37,0.092,0:00:03.070082,0:00:00.405940
100,15,1,0.6,LogisticRegression(max_iter=10000),0.016,-0.018,-0.113,0.589,0.019000000000000017,0.807,0.09000000000000008,37,0.092,0:00:02.133826,0:00:00.405940
100,15,2,1,MultinomialNB(),-1.187,-1.055,0.0,0.963,0.0,1.629,0.0,366,1,0:00:00.015977,0:00:02.564694
100,15,2,1,LinearSVC(max_iter=10000),0.242,0.094,0.0,0.569,0.0,0.718,0.0,366,1,0:02:08.648609,0:00:02.564694
100,15,2,1,LogisticRegression(max_iter=10000),0.253,0.105,0.0,0.564,0.0,0.709,0.0,366,1,0:00:11.423008,0:00:02.564694
100,15,2,0.975,MultinomialNB(),-1.473,-1.284,-0.2290000000000001,1.031,0.06799999999999995,1.81,0.18100000000000005,247,0.675,0:00:00.011765,0:00:01.395187
100,15,2,0.975,LinearSVC(max_iter=10000),0.186,0.043,-0.051000000000000004,0.587,0.018000000000000016,0.758,0.040000000000000036,247,0.675,0:01:19.422959,0:00:01.395187
100,15,2,0.975,LogisticRegression(max_iter=10000),0.203,0.076,-0.028999999999999998,0.578,0.014000000000000012,0.733,0.02400000000000002,247,0.675,0:00:08.730443,0:00:01.395187
